SampleID,TimeTree_returned
10684.weampp16E06,Pygoscelis_adeliae
10684.weampp08A05,Empidonax_alnorum
10684.weampp08F09,Empidonax_alnorum
10684.weampp04G07,Onychoprion_aleuticus
10684.weampp07A06,Onychoprion_aleuticus
10684.weampp11H03,Onychoprion_aleuticus
10684.weampp05E08,Cinclus_mexicanus
10684.weampp13E05,Cinclus_mexicanus
10684.weampp05B12,Chloroceryle_aenea
10684.weampp09C03,Chloroceryle_aenea
10684.weampp09F02,Chloroceryle_aenea
10684.weampp07B04,Setophaga_ruticilla
10684.weampp07F04,Setophaga_ruticilla
10684.weampp08B07,Setophaga_ruticilla
10684.weampp01C12,Phapitreron_amethystinus
10684.weampp01E10,Phapitreron_amethystinus
10684.weampp01G10,Phapitreron_amethystinus
10684.weampp06D12,Sterna_paradisaea
10684.weampp02F07,Surniculus_lugubris
10684.weampp07H12,Icterus_galbula
10684.weampp08A03,Icterus_galbula
10684.weampp02D02,Coracina_striata
10684.weampp14H05,Coracina_striata
10684.weampp08D07,Gymnocichla_nudiceps
10684.weampp08E12,Gymnocichla_nudiceps
10684.weampp16F12,Tyto_alba
10684.weampp16G05,Tyto_alba
10684.weampp04D01,Hirundo_rustica
10684.weampp13F11,Hirundo_rustica
10684.weampp14G11,Hirundo_rustica
10684.weampp01D07,Turnix_suscitator
10684.weampp02F02,Turnix_suscitator
10684.weampp05G03,Nystalus_maculatus
10684.weampp16A07,Coragyps_atratus
10684.weampp16G08,Coragyps_atratus
10684.weampp04B02,Thamnophilus_atrinucha
10684.weampp07E02,Thamnophilus_atrinucha
10684.weampp02A04,Tityra_inquisitor
10684.weampp10D09,Formicarius_analis
10684.weampp06A03,Myadestes_melanops
10684.weampp07D01,Trogon_rufus
10684.weampp08E04,Trogon_rufus
10684.weampp01H07,Metriopelia_melanoptera
10684.weampp03C08,Metriopelia_melanoptera
10684.weampp03F03,Metriopelia_melanoptera
10684.weampp14C09,Claravis_pretiosa
10684.weampp14F04,Claravis_pretiosa
10684.weampp05D02,Momotus_momota
10684.weampp01H11,Merops_viridis
10684.weampp11B12,Luscinia_svecica
10684.weampp10D05,Bombycilla_garrulus
10684.weampp12F05,Bombycilla_garrulus
10684.weampp15D10,Bombycilla_garrulus
10684.weampp16C03,Bombycilla_garrulus
10684.weampp13D06,Pterodroma_hypoleuca
10684.weampp10D04,Poecile_hudsonica
10684.weampp03E03,Haliastur_indus
10684.weampp04C08,Haliastur_indus
10684.weampp12A02,Haliastur_indus
10684.weampp14B01,Haliastur_indus
10684.weampp05E01,Fringilla_montifringilla
10684.weampp05H07,Fringilla_montifringilla
10684.weampp08A04,Fringilla_montifringilla
10684.weampp11C12,Fringilla_montifringilla
10684.weampp11D09,Numenius_tahitiensis
10684.weampp06D07,Limicola_falcinellus
10684.weampp09A10,Sula_leucogaster
10684.weampp05C08,Certhia_americana
10684.weampp08C12,Certhia_americana
10684.weampp16D02,Certhia_americana
10684.weampp03E02,Ninox_scutulata
10684.weampp14D07,Apteryx_australis
10684.weampp15A08,Apteryx_australis
10684.weampp12A08,Anous_stolidus
10684.weampp15F07,Pelecanus_occidentalis
10684.weampp16D08,Pelecanus_occidentalis
10684.weampp01D12,Lanius_cristatus
10684.weampp03H12,Lanius_cristatus
10684.weampp05F12,Lanius_cristatus
10684.weampp02B09,Dicaeum_hypoleucum
10684.weampp04C10,Branta_canadensis
10684.weampp07F03,Branta_canadensis
10684.weampp11G01,Branta_canadensis
10684.weampp04A02,Myrmeciza_exsul
10684.weampp04C05,Myrmeciza_exsul
10684.weampp05G08,Myrmeciza_exsul
10684.weampp05H05,Myrmeciza_exsul
10684.weampp02E05,Poecile_rufescens
10684.weampp01C05,Phaenicophaeus_curvirostris
10684.weampp01C07,Phaenicophaeus_curvirostris
10684.weampp04A09,Pachyramphus_cinnamomeus
10684.weampp05F08,Pachyramphus_cinnamomeus
10684.weampp02F01,Ixobrychus_cinnamomeus
10684.weampp14E09,Ixobrychus_cinnamomeus
10684.weampp05A07,Xiphorhynchus_susurrans
10684.weampp06D03,Xiphorhynchus_susurrans
10684.weampp07G01,Xiphorhynchus_susurrans
10684.weampp04A11,Somateria_mollissima
10684.weampp04E11,Somateria_mollissima
10684.weampp02H12,Bucephala_clangula
10684.weampp04D05,Bucephala_clangula
10684.weampp04F02,Passer_griseus
10684.weampp03H08,Eudynamys_scolopaceus
10684.weampp04D06,Gavia_immer
10684.weampp07G04,Gavia_immer
10684.weampp07E03,Geositta_cunicularia
10684.weampp06A06,Gallinula_chloropus
10684.weampp06H08,Chordeiles_minor
10684.weampp08D11,Chordeiles_minor
10684.weampp08G05,Chordeiles_minor
10684.weampp02C07,Tringa_totanus
10684.weampp02E07,Tringa_totanus
10684.weampp05E02,Gallinago_gallinago
10684.weampp05F01,Gallinago_gallinago
10684.weampp08C02,Gallinago_gallinago
10684.weampp03C10,Sterna_hirundo
10684.weampp03H09,Sterna_hirundo
10684.weampp13A10,Sterna_hirundo
10684.weampp13G10,Sterna_hirundo
10684.weampp07F11,Accipiter_cooperii
10684.weampp08F05,Accipiter_cooperii
10684.weampp07C10,Caracara_cheriway
10684.weampp02G02,Accipiter_trivirgatus
10684.weampp07F09,Harpagus_bidentatus
10684.weampp03D12,Myiarchus_tuberculifer
10684.weampp08C09,Myiarchus_tuberculifer
10684.weampp01G08,Zenaida_auriculata
10684.weampp03E12,Zenaida_auriculata
10684.weampp03F07,Zenaida_auriculata
10684.weampp12B02,Aquila_heliaca
10684.weampp10B02,Egretta_eulophotes
10684.weampp03E04,Chalcophaps_indica
10684.weampp14G06,Chalcophaps_indica
10684.weampp01A11,Turdus_obscurus
10684.weampp04D07,Turdus_obscurus
10684.weampp05B08,Turdus_obscurus
10684.weampp10D03,Numenius_madagascariensis
10684.weampp03B08,Tachyeres_patachonicus
10684.weampp03F08,Tachyeres_patachonicus
10684.weampp09C01,Tachyeres_patachonicus
10684.weampp09G01,Tachyeres_patachonicus
10684.weampp06D11,Tyrannus_savana
10684.weampp12D09,Hydrobates_castro
10684.weampp12G05,Apus_pacificus
10684.weampp06E05,Euphonia_fulvicrissa
10684.weampp07A10,Euphonia_fulvicrissa
10684.weampp08B02,Euphonia_fulvicrissa
10684.weampp08E01,Euphonia_fulvicrissa
10684.weampp07E06,Larus_hyperboreus
10684.weampp08E02,Larus_hyperboreus
10684.weampp13F06,Larus_hyperboreus
10684.weampp14D05,Plegadis_falcinellus
10684.weampp02G10,Collocalia_esculenta
10684.weampp03F12,Collocalia_esculenta
10684.weampp03G10,Collocalia_esculenta
10684.weampp03A07,Gerygone_sulphurea
10684.weampp03B07,Gerygone_sulphurea
10684.weampp16B03,Gerygone_sulphurea
10684.weampp05B07,Manacus_vitellinus
10684.weampp05E07,Regulus_satrapa
10684.weampp08F11,Regulus_satrapa
10684.weampp07C11,Platyrinchus_coronatus
10684.weampp03F04,Melanerpes_aurifrons
10684.weampp05C06,Pipra_erythrocephala
10684.weampp04A06,Taraba_major
10684.weampp06H05,Taraba_major
10684.weampp09A04,Taraba_major
10684.weampp08C01,Ardea_herodias
10684.weampp12F11,Ardea_herodias
10684.weampp13G04,Ardea_herodias
10684.weampp04A12,Fregata_minor
10684.weampp08H05,Strix_nebulosa
10684.weampp16A03,Strix_nebulosa
10684.weampp12F02,Bubo_virginianus
10684.weampp04H07,Tinamus_major
10684.weampp12H01,Phoenicopterus_ruber
10684.weampp02F04,Tringa_melanoleuca
10684.weampp11B07,Calyptomena_viridis
10684.weampp05A05,Butorides_virescens
10684.weampp07B06,Crotophaga_sulcirostris
10684.weampp07H06,Crotophaga_sulcirostris
10684.weampp09A03,Crotophaga_sulcirostris
10684.weampp01A02,Dicrurus_hottentottus
10684.weampp01A07,Dicrurus_hottentottus
10684.weampp01D01,Dicrurus_hottentottus
10684.weampp01H06,Dicrurus_hottentottus
10684.weampp08F04,Picoides_villosus
10684.weampp15A03,Picoides_villosus
10684.weampp06C10,Histrionicus_histrionicus
10684.weampp07F08,Histrionicus_histrionicus
10684.weampp13D09,Histrionicus_histrionicus
10684.weampp03B03,Cuculus_fugax
10684.weampp07F06,Chondrohierax_uncinatus
10684.weampp01E06,Batrachostomus_auritus
10684.weampp02E02,Batrachostomus_auritus
10684.weampp09D08,Corvus_splendens
10684.weampp09G04,Corvus_splendens
10684.weampp14A11,Corvus_splendens
10684.weampp01A12,Eumyias_panayensis
10684.weampp01E01,Eumyias_panayensis
10684.weampp01H12,Eumyias_panayensis
10684.weampp09B07,Larus_dominicanus
10684.weampp12C03,Larus_dominicanus
10684.weampp01C06,Caprimulgus_macrurus
10684.weampp02A02,Caprimulgus_macrurus
10684.weampp16D06,Phoebastria_immutabilis
10684.weampp16H06,Phoebastria_immutabilis
10684.weampp16H08,Phoebastria_immutabilis
10684.weampp04B05,Dryocopus_lineatus
10684.weampp06F05,Limnodromus_scolopaceus
10684.weampp10F10,Limnodromus_scolopaceus
10684.weampp03E08,Phaethornis_longirostris
10684.weampp09C02,Phaethornis_longirostris
10684.weampp07C12,Larus_canus
10684.weampp07H04,Larus_canus
10684.weampp09D01,Eurylaimus_steerii
10684.weampp07F10,Elaenia_frantzii
10684.weampp07H10,Elaenia_frantzii
10684.weampp02B12,Fulmarus_glacialis
10684.weampp06G02,Fulmarus_glacialis
10684.weampp09E12,Fulmarus_glacialis
10684.weampp05F04,Morus_bassanus
10684.weampp16A02,Morus_bassanus
10684.weampp10A12,Circus_cyaneus
10684.weampp11F11,Circus_cyaneus
10684.weampp13A05,Circus_cyaneus
10684.weampp16D01,Circus_cyaneus
10684.weampp13D03,Surnia_ulula
10684.weampp13H04,Surnia_ulula
10684.weampp15E01,Surnia_ulula
10684.weampp02F03,Vanellus_vanellus
10684.weampp05D10,Aegolius_acadicus
10684.weampp11C03,Aegolius_acadicus
10684.weampp15C10,Aegolius_acadicus
10684.weampp04G02,Lanius_excubitor
10684.weampp11G05,Lanius_excubitor
10684.weampp15D02,Lanius_excubitor
10684.weampp06H07,Parkesia_noveboracensis
10684.weampp06H11,Parkesia_noveboracensis
10684.weampp13B01,Parkesia_noveboracensis
10684.weampp15C02,Parkesia_noveboracensis
10684.weampp06D01,Oenanthe_oenanthe
10684.weampp06F10,Oenanthe_oenanthe
10684.weampp07A05,Oenanthe_oenanthe
10684.weampp02B08,Mionectes_oleagineus
10684.weampp02D08,Mionectes_oleagineus
10684.weampp02H09,Mionectes_oleagineus
10684.weampp01B07,Cinnyris_jugularis
10684.weampp02C09,Cinnyris_jugularis
10684.weampp02G07,Dicaeum_trigonostigma
10684.weampp02G11,Dicaeum_trigonostigma
10684.weampp03A06,Dicaeum_trigonostigma
10684.weampp09D02,Dicaeum_trigonostigma
10684.weampp01C03,Ceyx_erithaca
10684.weampp01E03,Ceyx_erithaca
10684.weampp02G01,Ceyx_erithaca
10684.weampp03H06,Zosterops_palpebrosus
10684.weampp13G09,Pandion_haliaetus
10684.weampp14A04,Seiurus_aurocapilla
10684.weampp10D02,Larus_pacificus
10684.weampp09D07,Urile_pelagicus
10684.weampp10E03,Urile_pelagicus
10684.weampp06F08,Falco_peregrinus
10684.weampp08G02,Falco_peregrinus
10684.weampp14D10,Falco_peregrinus
10684.weampp01A09,Ixos_philippinus
10684.weampp01D09,Ixos_philippinus
10684.weampp01G11,Ixos_philippinus
10684.weampp03A11,Ixos_philippinus
10684.weampp14E07,Irena_cyanogastra
10684.weampp14E06,Microhierax_erythrogenys
10684.weampp01C08,Copsychus_albospecularis
10684.weampp01G07,Copsychus_albospecularis
10684.weampp03G08,Copsychus_albospecularis
10684.weampp14C06,Harpactes_ardens
10684.weampp14D06,Harpactes_ardens
10684.weampp04B07,Notharchus_macrorhynchos
10684.weampp03D09,Lalage_nigra
10684.weampp09E07,Cepphus_columba
10684.weampp09C06,Pinicola_enucleator
10684.weampp10F06,Pinicola_enucleator
10684.weampp01G09,Treron_vernans
10684.weampp04C09,Xenops_minutus
10684.weampp04G05,Xenops_minutus
10684.weampp01D03,Cacomantis_merulinus
10684.weampp01H05,Cacomantis_merulinus
10684.weampp02D01,Cacomantis_merulinus
10684.weampp02E01,Cacomantis_merulinus
10684.weampp10B09,Porphyrio_porphyrio
10684.weampp07D04,Phalaropus_fulicaria
10684.weampp03C02,Erythropitta_venusta
10684.weampp13C01,Phaethon_aethereus
10684.weampp02C12,Mergus_serrator
10684.weampp04C03,Mergus_serrator
10684.weampp04E03,Mergus_serrator
10684.weampp13A12,Sitta_canadensis
10684.weampp13B03,Sitta_canadensis
10684.weampp04H09,Sphyrapicus_ruber
10684.weampp05H06,Sphyrapicus_ruber
10684.weampp05E09,Urile_urile
10684.weampp12A07,Urile_urile
10684.weampp08G10,Fulica_armillata
10684.weampp08H09,Fulica_armillata
10684.weampp07D08,Cyanerpes_cyaneus
10684.weampp08F12,Cyanerpes_cyaneus
10684.weampp10C07,Recurvirostra_avosetta
10684.weampp10D07,Recurvirostra_avosetta
10684.weampp05G07,Podiceps_grisegena
10684.weampp07A12,Phalaropus_lobatus
10684.weampp12A04,Phaethon_rubricauda
10684.weampp12D12,Gavia_stellata
10684.weampp04H08,Cerorhinca_monocerata
10684.weampp11A02,Rhodinocichla_rosea
10684.weampp04B01,Netta_peposaca
10684.weampp08E06,Netta_peposaca
10684.weampp09E03,Netta_peposaca
10684.weampp05A03,Buteo_lagopus
10684.weampp06E09,Buteo_lagopus
10684.weampp13H05,Buteo_lagopus
10684.weampp04F07,Onychorhynchus_coronatus
10684.weampp06A09,Onychorhynchus_coronatus
10684.weampp07E09,Onychorhynchus_coronatus
10684.weampp08F07,Laterallus_jamaicensis
10684.weampp01E09,Oxyura_jamaicensis
10684.weampp03A10,Oxyura_jamaicensis
10684.weampp03H04,Oxyura_jamaicensis
10684.weampp14D09,Oxyura_jamaicensis
10684.weampp01A06,Halcyon_coromanda
10684.weampp01B06,Halcyon_coromanda
10684.weampp01E05,Halcyon_coromanda
10684.weampp06B04,Arenaria_interpres
10684.weampp07C01,Arenaria_interpres
10684.weampp11A10,Arenaria_interpres
10684.weampp14E03,Arenaria_interpres
10684.weampp04A08,Calidris_pugnax
10684.weampp04H10,Calidris_pugnax
10684.weampp14C12,Calidris_pugnax
10684.weampp06G10,Bonasa_umbellus
10684.weampp12E04,Bonasa_umbellus
10684.weampp15F04,Centropus_unirufus
10684.weampp15F10,Centropus_unirufus
10684.weampp15D04,Buceros_bicornis
10684.weampp15E04,Buceros_bicornis
10684.weampp02E03,Baryphthengus_martii
10684.weampp04D08,Amazilia_tzacatl
10684.weampp04E08,Amazilia_tzacatl
10684.weampp05D01,Amazilia_tzacatl
10684.weampp07G02,Zentrygon_goldmani
10684.weampp04E07,Emberiza_rutila
10684.weampp05H02,Emberiza_rutila
10684.weampp06F01,Emberiza_rutila
10684.weampp08F03,Emberiza_rutila
10684.weampp11D07,Falco_cherrug
10684.weampp05B04,Thalasseus_sandvicensis
10684.weampp05G04,Thalasseus_sandvicensis
10684.weampp05C02,Sclerurus_guatemalensis
10684.weampp16G04,Sclerurus_guatemalensis
10684.weampp11G12,Accipiter_striatus
10684.weampp15F12,Accipiter_striatus
10684.weampp08B11,Tympanuchus_phasianellus
10684.weampp14H01,Puffinus_tenuirostris
10684.weampp14G08,Chroicocephalus_genei
10684.weampp02D05,Alauda_arvensis
10684.weampp04B06,Alauda_arvensis
10684.weampp09B03,Poecilotriccus_sylvia
10684.weampp04B04,Synallaxis_brachyura
10684.weampp14F07,Rallina_eurizonoides
10684.weampp04G08,Trogon_massena
10684.weampp09C07,Trogon_massena
10684.weampp04E09,Philydor_atricapillus
10684.weampp06C11,Philydor_atricapillus
10684.weampp10A10,Anser_caerulescens
10684.weampp10C06,Anser_caerulescens
10684.weampp15A05,Anser_caerulescens
10684.weampp15B06,Anser_caerulescens
10684.weampp05B06,Dendragapus_fuliginosus
10684.weampp12B06,Dendragapus_fuliginosus
10684.weampp13G02,Dendragapus_fuliginosus
10684.weampp08D05,Porzana_carolina
10684.weampp13B05,Stercorarius_maccormicki
10684.weampp02G03,Ploceus_velatus
10684.weampp04D12,Ploceus_velatus
10684.weampp08A10,Chauna_torquata
10684.weampp08G06,Chauna_torquata
10684.weampp08G09,Chauna_torquata
10684.weampp01A08,Anas_flavirostris
10684.weampp01E08,Anas_flavirostris
10684.weampp01F07,Anas_flavirostris
10684.weampp01F09,Anas_flavirostris
10684.weampp06G06,Premnoplex_brunnescens
10684.weampp02C02,Streptopelia_chinensis
10684.weampp03D08,Streptopelia_chinensis
10684.weampp08C10,Nothura_maculosa
10684.weampp08F10,Nothura_maculosa
10684.weampp04G06,Falcipennis_canadensis
10684.weampp06C04,Myiodynastes_maculatus
10684.weampp06F11,Myiodynastes_maculatus
10684.weampp06H01,Myiodynastes_maculatus
10684.weampp02D11,Megalurus_palustris
10684.weampp03D02,Megalurus_palustris
10684.weampp01B11,Butorides_striata
10684.weampp10B08,Butorides_striata
10684.weampp01F10,Macronous_striaticeps
10684.weampp03C03,Macronous_striaticeps
10684.weampp03F02,Macronous_striaticeps
10684.weampp16E11,Macronous_striaticeps
10684.weampp09B01,Myiobius_sulphureipygius
10684.weampp10F07,Podargus_strigoides
10684.weampp03G06,Merganetta_armata
10684.weampp09A01,Merganetta_armata
10684.weampp04H05,Mimus_gilvus
10684.weampp03C06,Cygnus_buccinator
10684.weampp08E05,Cygnus_buccinator
10684.weampp10G11,Cygnus_buccinator
10684.weampp04F08,Fratercula_cirrhata
10684.weampp11G10,Fratercula_cirrhata
10684.weampp16G06,Cathartes_aura
10684.weampp03A09,Chloephaga_picta
10684.weampp03C07,Chloephaga_picta
10684.weampp03C12,Chloephaga_picta
10684.weampp05F07,Ixoreus_naevius
10684.weampp08H04,Ixoreus_naevius
10684.weampp10A06,Ixoreus_naevius
10684.weampp06B09,Chaetura_vauxi
10684.weampp07C04,Chaetura_vauxi
10684.weampp01H10,Sitta_frontalis
10684.weampp02B11,Sitta_frontalis
10684.weampp15H10,Vireo_gilvus
10684.weampp05A06,Glyphorynchus_spirurus
10684.weampp05D09,Glyphorynchus_spirurus
10684.weampp06D04,Glyphorynchus_spirurus
10684.weampp11A01,Aethia_pygmaea
10684.weampp11H02,Aethia_pygmaea
10684.weampp12G08,Gygis_alba
10684.weampp14G02,Chionis_alba
10684.weampp01B01,Lonchura_malacca
10684.weampp01B12,Lonchura_malacca
10684.weampp01C02,Lonchura_malacca
10684.weampp01C10,Lonchura_malacca
10684.weampp03B02,Dryocopus_javensis
10684.weampp01G01,Amaurornis_akool
10684.weampp13H09,Amaurornis_akool
10684.weampp02A10,Henicorhina_leucosticta
10684.weampp02B03,Henicorhina_leucosticta
10684.weampp04H12,Henicorhina_leucosticta
10684.weampp01B08,Artamus_leucorhynchus
10684.weampp03B01,Artamus_leucorhynchus
10684.weampp03F01,Artamus_leucorhynchus
10684.weampp09H01,Artamus_leucorhynchus
10684.weampp03G07,Dendrocygna_viduata
10684.weampp04A04,Leptotila_verreauxi
10684.weampp04B09,Leptotila_verreauxi
10684.weampp05A08,Leptotila_verreauxi
10684.weampp08A07,Rollandia_rolland
10684.weampp08H06,Rollandia_rolland
10684.weampp02A03,Malacoptila_semicincta
10684.weampp08A01,Malacoptila_semicincta
10684.weampp08D03,Malacoptila_semicincta
10684.weampp04C06,Loxia_leucoptera
10684.weampp06G01,Loxia_leucoptera
10684.weampp16A01,Loxia_leucoptera
10684.weampp16A05,Loxia_leucoptera
10684.weampp05D03,Tringa_semipalmata
10684.weampp13G11,Tringa_semipalmata
10684.weampp15C03,Tringa_semipalmata
10684.weampp06E04,Lagopus_lagopus
10684.weampp06H02,Lagopus_lagopus
10684.weampp10F03,Lagopus_lagopus
10684.weampp01F01,Pachycephala_philippinensis
10684.weampp02E11,Pachycephala_philippinensis
10684.weampp01B09,Amblycercus_holosericeus
10684.weampp02H03,Amblycercus_holosericeus
10684.weampp04A01,Amblycercus_holosericeus
10684.weampp08B09,Amblycercus_holosericeus
10684.weampp02G08,Ptilinopus_occipitalis
10684.weampp03C01,Ptilinopus_occipitalis
10684.weampp01H09,Orthotomus_samarensis
10684.weampp06B08,Tolmomyias_assimilis
10684.weampp01F06,Chloropsis_palawanensis
10684.weampp02H02,Chloropsis_palawanensis
10684.weampp05C03,Geopelia_striata
11166.ZU.18230.mousedeer,Tragulus_javanicus
11166.ZU.18195.wolf,Canis_lupus
11166.ZU.18200.redpanda,Ailurus_fulgens
11166.ZU.18234.redpanda,Ailurus_fulgens
11166.ZU.18217.lemur,Eulemur_rufus
11166.ZU.18232.lemur,Eulemur_rufus
11166.ZU.18248.hyrax,Procavia_capensis
11166.ZU.18203.leopard,Panthera_uncia
11166.ZU.18197.tapir,Tapirus_terrestris
11166.ZU.18208.tapir,Tapirus_terrestris
11166.ZU.18210.bear,Tremarctos_ornatus
11166.ZU.18202.orangutan,Pongo_abelii
11166.ZU.18268.orangutan,Pongo_abelii
11166.fmnh.1298,Accipiter_tachiro
11166.fmnh.1070,Kaupifalco_monogrammicus
11166.fmnh.1177,Cairina_moschata
11166.fmnh.447,Sarkidiornis_melanotos
11166.fmnh.2540,Sarkidiornis_melanotos
11166.fmnh.1183,Tockus_nasutus
11166.fmnh.1184,Tockus_nasutus
11166.fmnh.892,Caprimulgus_pectoralis
11166.fmnh.1046,Caprimulgus_pectoralis
11166.fmnh.429,Glareola_pratincola
11166.fmnh.430,Glareola_pratincola
11166.fmnh.431,Glareola_pratincola
11166.fmnh.1331,Columba_livia
11166.fmnh.1332,Columba_livia
11166.fmnh.1188,Streptopelia_capicola
11166.fmnh.1189,Streptopelia_capicola
11166.fmnh.996,Treron_calvus
11166.fmnh.970,Ceyx_pictus
11166.fmnh.1027,Ceyx_pictus
11166.fmnh.2818,Ceyx_pictus
11166.fmnh.1310,Ceyx_pictus
11166.fmnh.2539,Merops_apiaster
11166.fmnh.902,Merops_apiaster
11166.fmnh.1143,Merops_boehmi
11166.fmnh.1144,Merops_boehmi
11166.fmnh.2706,Merops_boehmi
11166.fmnh.1149,Centropus_senegalensis
11166.fmnh.1148,Centropus_superciliosus
11166.fmnh.1175,Hieraaetus_wahlbergi
11166.fmnh.1064,Falco_subbuteo
11166.fmnh.2637,Coracina_pectoralis
11166.fmnh.1071,Coracina_pectoralis
11166.fmnh.1253,Camaroptera_brevicaudata
11166.fmnh.1293,Camaroptera_brevicaudata
11166.fmnh.1313,Camaroptera_brevicaudata
11166.fmnh.908,Estrilda_astrild
11166.fmnh.2615,Estrilda_astrild
11166.fmnh.229,Estrilda_melanotis
11166.fmnh.235,Estrilda_melanotis
11166.fmnh.238,Estrilda_melanotis
11166.fmnh.262,Estrilda_melanotis
11166.fmnh.1236,Lagonosticta_rhodopareia
11166.fmnh.2816,Lagonosticta_rhodopareia
11166.fmnh.2666,Lonchura_fringilloides
11166.fmnh.1235,Lonchura_fringilloides
11166.fmnh.1304,Lonchura_fringilloides
11166.fmnh.1011,Pytilia_afra
11166.fmnh.1012,Pytilia_afra
11166.fmnh.931,Pytilia_melba
11166.fmnh.2585,Pytilia_melba
11166.fmnh.1014,Pytilia_melba
11166.fmnh.1020,Pytilia_melba
11166.fmnh.915,Uraeginthus_angolensis
11166.fmnh.917,Uraeginthus_angolensis
11166.fmnh.1091,Uraeginthus_angolensis
11166.fmnh.1154,Lanius_collurio
11166.fmnh.1165,Lanius_collurio
11166.fmnh.1166,Lanius_collurio
11166.fmnh.921,Laniarius_ferrugineus
11166.fmnh.936,Laniarius_ferrugineus
11166.fmnh.1197,Laniarius_ferrugineus
11166.fmnh.228,Laniarius_fuelleborni
11166.fmnh.2827,Anthus_lineiventris
11166.fmnh.289,Sheppardia_sharpei
11166.fmnh.325,Sheppardia_sharpei
11166.fmnh.383,Sheppardia_sharpei
11166.fmnh.386,Sheppardia_sharpei
11166.fmnh.1257,Muscicapa_caerulescens
11166.fmnh.1309,Muscicapa_caerulescens
11166.fmnh.420,Muscicapa_caerulescens
11166.fmnh.1142,Muscicapa_griseisticta
11166.fmnh.2550,Passer_griseus
11166.fmnh.1160,Plocepasser_mahali
11166.fmnh.1162,Plocepasser_mahali
11166.fmnh.433,Ploceus_velatus
11166.fmnh.2534,Ploceus_velatus
11166.fmnh.2505,Pycnonotus_barbatus
11166.fmnh.2527,Pycnonotus_barbatus
11166.fmnh.1199,Pycnonotus_barbatus
11166.fmnh.1209,Pycnonotus_barbatus
11166.fmnh.1139,Lamprotornis_chalybaeus
11166.fmnh.1147,Lamprotornis_chalybaeus
11166.fmnh.2563,Acrocephalus_arundinaceus
11166.fmnh.1013,Acrocephalus_arundinaceus
11166.fmnh.1054,Acrocephalus_arundinaceus
11166.fmnh.2620,Acrocephalus_baeticatus
11166.fmnh.2661,Acrocephalus_baeticatus
11166.fmnh.2578,Sylvia_borin
11166.fmnh.1102,Sylvia_borin
11166.fmnh.1105,Sylvia_borin
11166.fmnh.1110,Sylvia_borin
11166.fmnh.275,Zoothera_gurneyi
11166.fmnh.285,Zoothera_gurneyi
11166.fmnh.327,Zoothera_gurneyi
11166.fmnh.332,Zoothera_gurneyi
11166.fmnh.976,Vidua_funerea
11166.fmnh.986,Vidua_funerea
11166.fmnh.1174,Vidua_funerea
11166.fmnh.1170,Vidua_paradisaea
11166.fmnh.2735,Vidua_paradisaea
11166.fmnh.157,Indicator_variegatus
11166.fmnh.387,Indicator_variegatus
11166.fmnh.1181,Bubo_lacteus
11166.fmnh.1155,Glaucidium_perlatum
11166.fmnh.1247,Glaucidium_perlatum
10925.CAT0828,Bos_indicus
10925.CAT0828.3,Bos_indicus
10925.GZB0822,Equus_grevyi
10925.HAR0804,Alcelaphus_buselaphus
10925.ORY0827,Oryx_gazella
2338.0623.7.I,Artibeus_intermedius
2338.0701.13.I,Artibeus_jamaicensis
2338.0627.8.I,Carollia_castanea
2338.0624.6.I,Carollia_sowelli
11166.SCC14.2F,Myotis_lucifugus
11166.SCC14.9F,Myotis_lucifugus
11166.SCC14.15F,Myotis_lucifugus
11166.SCC14.21,Myotis_volans
11166.ELMT14B.14,Corynorhinus_townsendii
11815.BN.613.FecalFTA,Epomophorus_wahlbergi
11815.BN.614.FecalFTA,Epomophorus_wahlbergi
11815.BN.608.FecalFTA,Epomophorus_wahlbergi
11815.BN.611.FecalFTA,Epomophorus_wahlbergi
11815.BN.612.FecalFTA,Micropteropus_pusillus
11815.BN.615.FecalFTA,Micropteropus_pusillus
11815.BN.609.FecalFTA,Micropteropus_pusillus
11815.PWW.3615.FecalFTA,Myonycteris_angolensis
11815.JCK.10299.FecalFTA,Myonycteris_angolensis
11815.JCK.10302.FecalFTA.1,Myonycteris_angolensis
11815.JCK.10301.FecalFTA,Myonycteris_angolensis
11815.JCK.10259.FecalFTA,Myotis_tricolor
11815.PWW.3617.FecalFTA.1,Neoromicia_nanus
11815.PWW.3601.FecalFTA.2,Nycteris_arge
11815.JCK.10328.FecalFTA,Nycteris_arge
11815.JCK.10290.FecalFTA,Nycteris_arge
11815.JCK.10398.FecalFTA,Scotoecus_hirundo
11815.JCK.10356.FecalFTA,Scotoecus_hirundo
11815.JCK.10397.FecalFTA,Scotoecus_hirundo
11815.JCK.10396.FecalFTA,Scotoecus_hirundo
11815.PWW.3616.FecalFTA,Scotophilus_dinganii
11815.PWW.3441.FecalFTA,Scotophilus_dinganii
11815.PWW.3602.FecalFTA,Scotophilus_dinganii
10285.SeiWhale.JS1,Balaenoptera_borealis
10285.HumpbackWhale.JS10,Megaptera_novaeangliae
10285.HumpbackWhale.JS11,Megaptera_novaeangliae
10285.BottlenoseDolphin.JS13,Tursiops_truncatus
10285.BottlenoseDolphin.JS14,Tursiops_truncatus
10285.BelugaWhale.JS17,Delphinapterus_leucas
10285.Hippo.JS18,Hippopotamus_amphibius
10285.Hippo.JS19,Hippopotamus_amphibius
