#Sample	Metric	Value
1734.BD.ERD503	Weighted NSTI	0.01551788220890889
1734.LD.DTS1222	Weighted NSTI	0.031111675983852553
1734.LD.NBS1074E	Weighted NSTI	0.03280908714691234
1734.LD.DTS1225	Weighted NSTI	0.012277305434654027
1734.LD.Urobil1	Weighted NSTI	0.010575972423462714
1734.BD.NBS1086	Weighted NSTI	0.01701402027952864
1734.LD.NBS1080E	Weighted NSTI	0.01638677852869188
1734.LD.NBS1051E	Weighted NSTI	0.019244394523036282
1056.Myr.tri.Seat.6.04K03	Weighted NSTI	0.04870623020049161
1056.Das.nov.Flori.7	Weighted NSTI	0.0635027120482312
1056.Myr.tri.Seat.27.04K10	Weighted NSTI	0.05358961309334325
1056.Eup.sex.Mont.1.1	Weighted NSTI	0.10478447956356934
1056.Myr.tri.Seat.16.04I10	Weighted NSTI	0.08482511628120071
1056.Ory.afe.Colch.5	Weighted NSTI	0.09522986436012469
1056.Pri.max.Seat.3.04L11	Weighted NSTI	0.06823430688605885
1056.Myr.tri.Seat.20.04K11	Weighted NSTI	0.046977610121824
1056.Myr.tri.Seat.1.03E03	Weighted NSTI	0.04037097824152382
1056.Das.nov.Flori.9	Weighted NSTI	0.13496230736804893
1056.Ory.afe.Colch.2	Weighted NSTI	0.03271993473972037
1056.Man.pen.Leip.1	Weighted NSTI	0.038978935602705274
1056.Das.nov.Flor.1	Weighted NSTI	0.12488408537280785
1056.Chae.vel.Cinci.3	Weighted NSTI	0.06646420091926966
1056.Tol.mat.Cinci.3	Weighted NSTI	0.09819661868761642
1056.Myr.tri.Seat.3.03O02	Weighted NSTI	0.04869247346339425
1056.Pro.cri.Cinci.2	Weighted NSTI	0.08425563547462776
1056.Tam.tet.tet.SanDi.2	Weighted NSTI	0.09315829739968699
1056.Ory.afe.Cinci.3	Weighted NSTI	0.09150172442293412
1056.Cho.did.SanDi.2	Weighted NSTI	0.20612080006609942
1056.Myr.tri.Seat.12.04F01	Weighted NSTI	0.0715681747405845
1056.Ory.afe.Colch.3	Weighted NSTI	0.0485406955785749
1056.Zae.pic.Mend.1	Weighted NSTI	0.036882318030048974
1056.Ory.afe.Colch.4	Weighted NSTI	0.04816930151632115
1056.Myr.tri.Seat.26.04K16	Weighted NSTI	0.06536755150312304
1056.Das.nov.Flori.1	Weighted NSTI	0.11789591880316276
1056.Myr.tri.Seat.8.04I18	Weighted NSTI	0.02534180019393083
1056.Eup.sex.Mont.1.0	Weighted NSTI	0.09019847423247074
1056.Myr.tri.Seat.15.04D01	Weighted NSTI	0.05459446096105307
1056.Cho.hof.Atlan.1.1	Weighted NSTI	0.2540592283198465
1056.Cho.did.SanDi.3	Weighted NSTI	0.1298264037500581
1056.Myr.tri.Mont.1.2	Weighted NSTI	0.0748473491683362
1056.Myr.tri.Seat.22.04K17	Weighted NSTI	0.0338725607827536
1056.Ory.afe.Cinci.2	Weighted NSTI	0.11839258980379141
1056.Cho.hof.Atlan.1	Weighted NSTI	0.2286954524532959
1056.Myr.tri.Seat.05D02	Weighted NSTI	0.0457171966482849
1056.Myr.tri.Seat.21.04K01	Weighted NSTI	0.029865998707408234
1056.Tol.mat.Cinci.2	Weighted NSTI	0.09183664828208155
1056.Chae.vel.Cinci.2	Weighted NSTI	0.088223890186932
1056.Myr.tri.Seat.13.04I17	Weighted NSTI	0.058462918315432474
1056.Myr.tri.Seat.23.04L06	Weighted NSTI	0.04454153320510897
1056.Pri.max.Seat.2.02V07	Weighted NSTI	0.19124804787340854
1056.Myr.tri.Mont.1.1	Weighted NSTI	0.057477358706718856
1056.Ory.afe.Lond.1.1	Weighted NSTI	0.1263665622288341
1056.Eup.sex.Cinci.1	Weighted NSTI	0.10351328979075748
1056.Myr.tri.Seat.2.03G06	Weighted NSTI	0.05559063025419264
1056.Myr.tri.Mont.2.1	Weighted NSTI	0.08022408564856545
1056.Myr.tri.Seat.18.04L01	Weighted NSTI	0.03310050722876523
1056.Ory.afe.Cinci.1	Weighted NSTI	0.09705026862299972
1056.Myr.tri.Seat.25.04I12	Weighted NSTI	0.08030747451329887
1056.Myr.tri.Seat.9.04I04	Weighted NSTI	0.027389415039402284
1056.Cho.hof.Atlan.2	Weighted NSTI	0.2069109732180159
1056.Myr.tri.Seat.4.03H10	Weighted NSTI	0.03209645177758204
1056.Mel.urs.ino.SanDi.1	Weighted NSTI	0.087467777797294
1056.Myr.tri.Seat.7.04F07	Weighted NSTI	0.04577459154419881
1056.Tol.mat.Cinci.1	Weighted NSTI	0.08949232883476241
1056.Chae.vel.Cinci.1	Weighted NSTI	0.09445268736908798
1056.Ory.afe.Lond.1	Weighted NSTI	0.1142392214677882
1056.Das.nov.Flor.3	Weighted NSTI	0.09337336807315424
1056.Das.nov.Flori.10	Weighted NSTI	0.07668443856767296
1056.Myr.tri.Seat.24.04L12	Weighted NSTI	0.13356207049025157
1056.Ory.afe.Colch.7	Weighted NSTI	0.09722690188364094
1056.Zae.pic.Mend.2	Weighted NSTI	0.06717444626984653
1056.Das.nov.Flor.4	Weighted NSTI	0.12275969113441038
1056.Das.nov.Flori.2	Weighted NSTI	0.05514592505411724
1056.Ory.afe.Colch.9	Weighted NSTI	0.03901778912292209
1056.Myr.tri.Seat.14.04K04	Weighted NSTI	0.03655495952052532
1056.Myr.tri.Seat.5.3502	Weighted NSTI	0.060205527942566575
1056.Cho.hof.Hous.1	Weighted NSTI	0.0766292437996506
1056.Pro.cri.Cinci.1	Weighted NSTI	0.07570580077510342
1056.Tam.tet.tet.SanDi.1	Weighted NSTI	0.09630327395212583
1056.Eup.sex.Cinci.1.1	Weighted NSTI	0.08665577981084575
1056.Myr.tri.Mont.2.0	Weighted NSTI	0.07269476594797636
1056.Myr.tri.Mont.1.0	Weighted NSTI	0.05627978181204888
1056.Cho.did.SanDi.1	Weighted NSTI	0.18111455247621794
1056.Myr.tri.Seat.10.04F05	Weighted NSTI	0.05473228797077726
1056.Myr.tri.Seat.17.04K13	Weighted NSTI	0.025653018979988604
1056.Das.nov.Flori.3	Weighted NSTI	0.08875589767883009
1056.Ory.afe.Colch.8	Weighted NSTI	0.07653178338457108
1056.Myr.tri.Seat.19.04L18	Weighted NSTI	0.03518424761523188
1056.Myr.tri.Seat.1.04J06	Weighted NSTI	0.1043884589860509
1056.Myr.tri.Seat.11.04F02	Weighted NSTI	0.06652260431709178
1056.Das.nov.Flor.5	Weighted NSTI	0.090767596506752
1056.Chl.tru.Mend.1	Weighted NSTI	0.03859261351525598
1056.Ory.afe.Colch.6	Weighted NSTI	0.0960753387703713
1056.Pri.max.Seat.04J09	Weighted NSTI	0.06950337325471823
1056.Myr.tri.Seat.1.07C04	Weighted NSTI	0.0835965560290325
1056.Ory.afe.Colch.1	Weighted NSTI	0.08659979501014463
1056.Man.pen.Leip.2	Weighted NSTI	0.025317572203511753
1056.Das.nov.Flor.2	Weighted NSTI	0.06084394285886785
1736.B1.1110	Weighted NSTI	0.198016441195712
1736.B34.0611	Weighted NSTI	0.20288215450567637
1736.R33.1011	Weighted NSTI	0.21468878407115025
1736.B46.1110	Weighted NSTI	0.19539111300241596
1736.O11.0111	Weighted NSTI	0.18788045671614734
1736.O49.0111	Weighted NSTI	0.2013865052048117
1736.Y14.0910	Weighted NSTI	0.22689186329929753
1736.Y37b.1011	Weighted NSTI	0.22654773769855474
1736.B11.0709	Weighted NSTI	0.20248221439319683
1736.O19.0510	Weighted NSTI	0.20758098704565933
1736.R37b.0910	Weighted NSTI	0.20819622613442024
1736.R26b.1010	Weighted NSTI	0.2013741500853748
1736.B46.0709	Weighted NSTI	0.20606971762312332
1736.O46.0609	Weighted NSTI	0.19013501821408
1736.O49.0709	Weighted NSTI	0.20222366305549588
1736.O11.0709	Weighted NSTI	0.19388729852335865
1736.B6.0510	Weighted NSTI	0.2142452388028144
1736.O14.0709	Weighted NSTI	0.2128791582630924
1736.O46.1110	Weighted NSTI	0.21119189305818203
1736.O7.0611	Weighted NSTI	0.18901125724819182
1736.Y37b.1111	Weighted NSTI	0.19370526076990338
1736.R37b.0311	Weighted NSTI	0.20021363863722735
1736.R3.0410	Weighted NSTI	0.21287886749428445
1736.R50b.1011	Weighted NSTI	0.21331921754851574
1736.Y36.1011	Weighted NSTI	0.19953626478488387
1736.B29.1111	Weighted NSTI	0.1992546622206414
1736.R23b.0410	Weighted NSTI	0.2112576775883422
1736.R27b.0311	Weighted NSTI	0.21668051572142233
1736.O32c.1111	Weighted NSTI	0.20037513418095423
1736.R11.0910	Weighted NSTI	0.20480731056593035
1736.B23.1211	Weighted NSTI	0.20783276861440858
1736.R19.0510	Weighted NSTI	0.19454448712569816
1736.R31b.1011	Weighted NSTI	0.20205846549732173
1736.O16.1109	Weighted NSTI	0.21104338390612631
1736.B33.1111	Weighted NSTI	0.19445570066409051
1736.O24.0611	Weighted NSTI	0.20484330177092192
1736.B44.0610	Weighted NSTI	0.2163509699967437
1736.O13.1109	Weighted NSTI	0.2220969374638126
1736.R36.0811	Weighted NSTI	0.21978270235983818
1736.B43.0211	Weighted NSTI	0.16724624995002363
1736.Y37b.0310	Weighted NSTI	0.23003542387241746
1736.O16.0710	Weighted NSTI	0.19325953087679032
1736.B4.0211	Weighted NSTI	0.1949538903595063
1736.O8b.0610	Weighted NSTI	0.20004025671438916
1736.O19.1109	Weighted NSTI	0.2118361303261591
1736.O13.0710	Weighted NSTI	0.19304827411675163
1736.Y46b.1111	Weighted NSTI	0.21203218201156954
1736.O41.1109	Weighted NSTI	0.2091424078666556
1736.R33.0310	Weighted NSTI	0.22079030918690323
1736.B16.0610	Weighted NSTI	0.20535160359904056
1736.Y43b.0511	Weighted NSTI	0.2087523197560314
1736.Y16b.1011	Weighted NSTI	0.21825212592551402
1736.R27b.1010	Weighted NSTI	0.2141818682283686
1736.B16.1109	Weighted NSTI	0.20585550658130244
1736.Y36.0310	Weighted NSTI	0.21605845470545795
1736.W3.0910	Weighted NSTI	0.20849843940766888
1736.B6.1109	Weighted NSTI	0.2022819107003849
1736.Y33b.0511	Weighted NSTI	0.20101809876976431
1736.B3.1109	Weighted NSTI	0.20890952545701838
1736.R1.0910	Weighted NSTI	0.20994175096701792
1736.O24.0709	Weighted NSTI	0.19603166281650067
1736.R1.0511	Weighted NSTI	0.2048809017267919
1736.O33.1109	Weighted NSTI	0.2205497019941876
1736.O36.1109	Weighted NSTI	0.19206611737406154
1736.B29.0510	Weighted NSTI	0.21246341897409168
1736.R4c.0910	Weighted NSTI	0.20547610759007218
1736.Y33b.0910	Weighted NSTI	0.22605758404371945
1736.B3.1111	Weighted NSTI	0.20549626142381192
1736.O29b.1109	Weighted NSTI	0.2227619995271305
1736.Y21b.0411	Weighted NSTI	0.20092390771840518
1736.R24b.0311	Weighted NSTI	0.21246026948908098
1736.R16.0310	Weighted NSTI	0.19296813304047686
1736.Y24b.1011	Weighted NSTI	0.20978722626019453
1736.R42b.0310	Weighted NSTI	0.21416101148927716
1736.O34.0211	Weighted NSTI	0.20468286380857864
1736.B33.1109	Weighted NSTI	0.2061520984703068
1736.R3.1111	Weighted NSTI	0.1937374573501374
1736.B24.0709	Weighted NSTI	0.2016764665157216
1736.O41.1111	Weighted NSTI	0.18726045978493364
1736.R32b.0310	Weighted NSTI	0.2121801029756285
1736.O8b.0110	Weighted NSTI	0.19799975623553312
1736.O36.0610	Weighted NSTI	0.20724145663354998
1736.O7.0609	Weighted NSTI	0.203546608780681
1736.B19.0210	Weighted NSTI	0.1914320463925697
1736.R11.0511	Weighted NSTI	0.20025268985314562
1736.R23b.0811	Weighted NSTI	0.2314162633363186
1736.O11.0711	Weighted NSTI	0.20379226475938006
1736.B23.1109	Weighted NSTI	0.20523982868708418
1736.O24.0211	Weighted NSTI	0.21117497672440746
1736.O16.1211	Weighted NSTI	0.20855493573737888
1736.B46.0611	Weighted NSTI	0.20583096314470986
1736.R42b.1111	Weighted NSTI	0.22075962794314336
1736.B29.1109	Weighted NSTI	0.19968498232862017
1736.B1.0611	Weighted NSTI	0.18610920460276784
1736.R24b.0111	Weighted NSTI	0.19837614823739003
1736.R16.1111	Weighted NSTI	0.2146911648722431
1736.B34.0111	Weighted NSTI	0.19076880155409445
1736.O44.0210	Weighted NSTI	0.19137079840398433
1736.B34.0609	Weighted NSTI	0.19178092196485808
1736.R32b.1011	Weighted NSTI	0.21819647066049713
1736.O36.0809	Weighted NSTI	0.21085146982921338
1736.O7.1110	Weighted NSTI	0.17379551893500764
1736.W3.0611	Weighted NSTI	0.20092768979165193
1736.B4.0711	Weighted NSTI	0.2231004235125814
1736.O46.0611	Weighted NSTI	0.2084075677199228
1736.B33.0510	Weighted NSTI	0.2031120688387061
1736.Y24b.0310	Weighted NSTI	0.20454354694782384
1736.R31b.0410	Weighted NSTI	0.19197650383427955
1736.B23.0610	Weighted NSTI	0.20544004847284486
1736.B16.0711	Weighted NSTI	0.20622279838392585
1736.O24.1109	Weighted NSTI	0.218676001129841
1736.Y36.0810	Weighted NSTI	0.17794623899390394
1736.R4c.0510	Weighted NSTI	0.19319937615148705
1736.Y33b.0510	Weighted NSTI	0.22369663261459116
1736.R50b.0311	Weighted NSTI	0.17735059883667148
1736.R36.0910	Weighted NSTI	0.21436985811081102
1736.O29b.0709	Weighted NSTI	0.18804357294231877
1736.Y36.0311	Weighted NSTI	0.208428383345989
1736.R44b.0410	Weighted NSTI	0.21031387390700387
1736.B29.0211	Weighted NSTI	0.2117723699142594
1736.B6.0711	Weighted NSTI	0.22046411308256753
1736.O32c.0211	Weighted NSTI	0.18380464871519792
1736.R1.0811	Weighted NSTI	0.2183646228286193
1736.O14.0811	Weighted NSTI	0.22046218803460624
1736.O32c.0810	Weighted NSTI	0.18198403352701084
1736.R8b.0411	Weighted NSTI	0.2080159267660126
1736.O8b.0611	Weighted NSTI	0.2011428885481764
1736.B24.1109	Weighted NSTI	0.21069444834524215
1736.Y37b.0311	Weighted NSTI	0.2209309316269428
1736.R50b.0910	Weighted NSTI	0.19020934583240465
1736.Y37b.0810	Weighted NSTI	0.2267669641698078
1736.O19.0711	Weighted NSTI	0.20655096066419248
1736.B3.0611	Weighted NSTI	0.19737629984703572
1736.R27b.1111	Weighted NSTI	0.20785026571104967
1736.B44.0611	Weighted NSTI	0.2176901796821739
1736.B28b.0610	Weighted NSTI	0.21254542147636168
1736.B6.0611	Weighted NSTI	0.22348759464561138
1736.B24.0710	Weighted NSTI	0.21301025338146615
1736.R19.0511	Weighted NSTI	0.20619362034511393
1736.O29b.0111	Weighted NSTI	0.2168623584826942
1736.O36.0211	Weighted NSTI	0.19141324979073301
1736.B28b.0909	Weighted NSTI	0.21259828841296677
1736.Y16b.0311	Weighted NSTI	0.22221532896672175
1736.B4.0110	Weighted NSTI	0.2163338821603138
1736.B23.0709	Weighted NSTI	0.2038141356426026
1736.B34.1109	Weighted NSTI	0.21409481133089023
1736.R26b.1111	Weighted NSTI	0.18991741649292176
1736.Y10b.0911	Weighted NSTI	0.2254120240034817
1736.Y14.0811	Weighted NSTI	0.19444546697974746
1736.R33.1110	Weighted NSTI	0.19164482440980934
1736.Y46b.0311	Weighted NSTI	0.21922295413940515
1736.R31b.0910	Weighted NSTI	0.19538833786160403
1736.Y11.0811	Weighted NSTI	0.21366174375678432
1736.B29.0709	Weighted NSTI	0.18755440053583383
1736.B34.0710	Weighted NSTI	0.19713231441687037
1736.B23.0111	Weighted NSTI	0.20324173835487955
1736.O7.1109	Weighted NSTI	0.20234517399735918
1736.R31b.0311	Weighted NSTI	0.20795826504758794
1736.O34.1109	Weighted NSTI	0.21078842116052476
1736.Y46b.0910	Weighted NSTI	0.20420775610210773
1736.R11.0811	Weighted NSTI	0.18823798819894852
1736.O33.0810	Weighted NSTI	0.1963075373586016
1736.B46.1111	Weighted NSTI	0.20427406199273757
1736.B19.0810	Weighted NSTI	0.1886855086910106
1736.Y24b.0311	Weighted NSTI	0.20214258687401862
1736.B23.0611	Weighted NSTI	0.20191211935268305
1736.Y11.0510	Weighted NSTI	0.2101212825311219
1736.O31.1111	Weighted NSTI	0.20102979083237985
1736.R42b.1010	Weighted NSTI	0.2200210040578291
1736.O7.1111	Weighted NSTI	0.18555511103826153
1736.B4.0710	Weighted NSTI	0.2107876767074136
1736.O46.0610	Weighted NSTI	0.20930819180711735
1736.R37b.0510	Weighted NSTI	0.2023692859603137
1736.B11.1109	Weighted NSTI	0.21068492006983733
1736.O19.0211	Weighted NSTI	0.19617190456105596
1736.Y33b.1011	Weighted NSTI	0.22512431813472095
1736.B46.1109	Weighted NSTI	0.20804496875146838
1736.B43.1109	Weighted NSTI	0.20220691829308463
1736.O11.1109	Weighted NSTI	0.20105852260639526
1736.R41.1010	Weighted NSTI	0.20809421891586086
1736.B1.0610	Weighted NSTI	0.20487194809505585
1736.B46.0610	Weighted NSTI	0.20125818632136944
1736.O44.1210	Weighted NSTI	0.20748684246510093
1736.R51.0910	Weighted NSTI	0.21701938569168405
1736.O14.1109	Weighted NSTI	0.2181773140290983
1736.R23b.0311	Weighted NSTI	0.21561158945100567
1736.R27b.0410	Weighted NSTI	0.20363483395251636
1736.B43.0610	Weighted NSTI	0.18533301700986282
1736.R43.0510	Weighted NSTI	0.21226455741920386
1736.B3.0211	Weighted NSTI	0.19089837007549154
1736.R23b.0810	Weighted NSTI	0.20757486733065134
1736.O11.0710	Weighted NSTI	0.19176195257788503
1736.O43.1109	Weighted NSTI	0.20256267007891343
1736.B29.0711	Weighted NSTI	0.1998131585461255
1736.R8b.1110	Weighted NSTI	0.20673528950187617
1736.R11.0510	Weighted NSTI	0.18121748616177752
1736.B11.0610	Weighted NSTI	0.21479118467033712
1736.O46.1109	Weighted NSTI	0.21097538713125116
1736.Y43b.0811	Weighted NSTI	0.23127780870687323
1736.R19.0910	Weighted NSTI	0.22445282314441117
1736.B16.0609	Weighted NSTI	0.19282382870722994
1736.R32b.0311	Weighted NSTI	0.21384465864485946
1736.O8b.0111	Weighted NSTI	0.20332526906746443
1736.R26b.0410	Weighted NSTI	0.21009411473984996
1736.O13.0709	Weighted NSTI	0.20487119225521197
1736.R17.0811b	Weighted NSTI	0.20836181981714663
1736.B28b.0110	Weighted NSTI	0.20730991785322642
1736.R42b.0311	Weighted NSTI	0.21617814757717416
1736.B44.0609	Weighted NSTI	0.20513821725289239
1736.O29b.0611	Weighted NSTI	0.20789064362856047
1736.B19.0111	Weighted NSTI	0.17187208466725723
1736.R16.0311	Weighted NSTI	0.19581181922760893
1736.B6.1110	Weighted NSTI	0.21158974851609785
1736.B28b.1111	Weighted NSTI	0.2087919034397091
1736.B1.1209	Weighted NSTI	0.19163533117681616
1736.B16.1110	Weighted NSTI	0.20650319473977247
1736.O14.0510	Weighted NSTI	0.1977347367846328
1736.R41.0311	Weighted NSTI	0.20245562134341358
1736.Y3.0910	Weighted NSTI	0.20938291930504385
1736.R20.0310	Weighted NSTI	0.20971376282729154
1736.Y27.0611	Weighted NSTI	0.20378336947253523
1736.B26b.0711	Weighted NSTI	0.2126243960889227
1736.Y6.0910	Weighted NSTI	0.20706692305052937
1736.O23b.0711	Weighted NSTI	0.2252519101388324
1736.B50b.1009	Weighted NSTI	0.2071313321253161
1736.B40b.1009	Weighted NSTI	0.20995604922111347
1736.O20.0110	Weighted NSTI	0.20159901253520468
1736.B13b.1211	Weighted NSTI	0.19766151035847845
1736.R18.0910	Weighted NSTI	0.18483945693688525
1736.O37.0611	Weighted NSTI	0.19394410680650803
1736.B17.0111	Weighted NSTI	0.20029034196708564
1736.O45b.0610	Weighted NSTI	0.19801586153907896
1736.B12.0609	Weighted NSTI	0.1766811562862568
1736.O4.0611	Weighted NSTI	0.20383492516798515
1736.B40b.0610	Weighted NSTI	0.20143281696577686
1736.B17.0609	Weighted NSTI	0.1885422419886574
1736.O17b.1111	Weighted NSTI	0.2075989368931458
1736.Y45.0311	Weighted NSTI	0.19312166433998082
1736.B50b.0610	Weighted NSTI	0.20673775710912148
1736.B8.0609	Weighted NSTI	0.2060436033030187
1736.B20.1111	Weighted NSTI	0.2110718438371512
1736.B7.0709	Weighted NSTI	0.20266745613329976
1736.B38.0611	Weighted NSTI	0.21296794295878674
1736.Y39b.0811	Weighted NSTI	0.20322306448195085
1736.O9.1211	Weighted NSTI	0.20404675993569232
1736.R12.0810	Weighted NSTI	0.20090629911457858
1736.Y40.0910	Weighted NSTI	0.20139055553989355
1736.Y9.0311	Weighted NSTI	0.1906751634184802
1736.O40.0609	Weighted NSTI	0.21902675586289824
1736.B8.1110	Weighted NSTI	0.20516614477922857
1736.O38.0711	Weighted NSTI	0.21673315357101927
1736.B40b.1109	Weighted NSTI	0.20543454772652245
1736.R18.0311	Weighted NSTI	0.19482175213451045
1736.R17.0311	Weighted NSTI	0.20066871078995896
1736.R40.0810	Weighted NSTI	0.19385306106149353
1736.R6b.0410	Weighted NSTI	0.2010929301629012
1736.B32.0611	Weighted NSTI	0.2133411937734023
1736.R12.0311	Weighted NSTI	0.21703490154591554
1736.R45c.1111	Weighted NSTI	0.2106927540084949
1736.R38.0611	Weighted NSTI	0.20189321626502987
1736.Y38b.0811	Weighted NSTI	0.20618761946912278
1736.O18.0211	Weighted NSTI	0.18742202790549253
1736.B30.0110	Weighted NSTI	0.19981635306758339
1736.Y42.0510	Weighted NSTI	0.21640703486935758
1736.Y31d.0311	Weighted NSTI	0.2114659295161327
1736.O15.0610	Weighted NSTI	0.18964326611244625
1736.B35.0110	Weighted NSTI	0.21419135896441088
1736.Y47.0510	Weighted NSTI	0.21319631663688318
1736.B5.1109	Weighted NSTI	0.21313967705566808
1736.B47b.0611	Weighted NSTI	0.20128356930248234
1736.B18.1210	Weighted NSTI	0.21081560318610543
1736.R22.0511	Weighted NSTI	0.21084005106681103
1736.R7b.0410	Weighted NSTI	0.2016922260827815
1736.Y17.1010	Weighted NSTI	0.19906910464084634
1736.B15.1109	Weighted NSTI	0.20690391150071794
1736.O12.0211	Weighted NSTI	0.203602230731484
1736.R21c.0411	Weighted NSTI	0.20283646415929735
1736.Y9.1110	Weighted NSTI	0.2015307006767518
1736.R39b.0311	Weighted NSTI	0.20488513693709867
1736.B27.0611	Weighted NSTI	0.20012151757708943
1736.B10.1109	Weighted NSTI	0.21258981205807906
1736.Y15c.1010	Weighted NSTI	0.20057074914713421
1736.Y45.1110	Weighted NSTI	0.12912114031246844
1736.O35.0110	Weighted NSTI	0.21608839008363198
1736.B15.0610	Weighted NSTI	0.21256515752134522
1736.B10.0610	Weighted NSTI	0.215995096993979
1736.R17.1010	Weighted NSTI	0.20260371235898117
1736.O26b.1111	Weighted NSTI	0.20608421809506544
1736.O48.1109	Weighted NSTI	0.19912320250732515
1736.O27.0611	Weighted NSTI	0.21425777042923586
1736.B30.1111	Weighted NSTI	0.20762378788330807
1736.O15.1109	Weighted NSTI	0.21056229764123066
1736.Y28.0511	Weighted NSTI	0.21311730390698735
1736.Y28.0910	Weighted NSTI	0.20946235604828803
1736.Y47.0811	Weighted NSTI	0.19335414785124794
1736.O4.0211	Weighted NSTI	0.20324708876576958
1736.Y40.0711	Weighted NSTI	0.1998274657467689
1736.Y42.0811	Weighted NSTI	0.19514760055924818
1736.B13b.1109	Weighted NSTI	0.20989106690331494
1736.Y27.0910	Weighted NSTI	0.21510539244583343
1736.O22.1110	Weighted NSTI	0.18288727592303272
1736.B38.0211	Weighted NSTI	0.20460971204807463
1736.O35.0710	Weighted NSTI	0.2064605835673657
1736.O6.0710	Weighted NSTI	0.2037361408865137
1736.B39c.0710	Weighted NSTI	0.19817867247853163
1736.B30.0610	Weighted NSTI	0.20303456153686666
1736.Y4.0310	Weighted NSTI	0.2135530183391841
1736.O50.0611	Weighted NSTI	0.20664067480400902
1736.O9.1109	Weighted NSTI	0.19561236711387683
1736.O26b.0610	Weighted NSTI	0.20224327076861298
1736.B27.0609	Weighted NSTI	0.19685553304799835
1736.O6.1109	Weighted NSTI	0.2048817970017594
1736.O22.0709	Weighted NSTI	0.20566606041509375
1736.R15d.1110	Weighted NSTI	0.20601812821542323
1736.O9.0710	Weighted NSTI	0.19520669949749397
1736.B15.1111	Weighted NSTI	0.21198650201044467
1736.R38.1010	Weighted NSTI	0.21346568225284085
1736.B20.0610	Weighted NSTI	0.19874457723482256
1736.B22b.0610	Weighted NSTI	0.20694464836011214
1736.O17b.0610	Weighted NSTI	0.2075215460480217
1736.O18.0611	Weighted NSTI	0.19122184515742116
1736.B5.1211	Weighted NSTI	0.2207378806300948
1736.R40.0411	Weighted NSTI	0.20208333949913287
1736.B57.1111	Weighted NSTI	0.2104241832450963
1736.B35.0510	Weighted NSTI	0.19826863535792183
1736.B13b.0510	Weighted NSTI	0.1908261312038601
1736.B42b.0610	Weighted NSTI	0.20183644764772674
1736.O12.0611	Weighted NSTI	0.2093858565373841
1736.O37.0709	Weighted NSTI	0.17919876922825786
1736.B27.0211	Weighted NSTI	0.2033669883649443
1736.O4.0709	Weighted NSTI	0.18786696385187193
1736.O23b.0709	Weighted NSTI	0.1960524291999821
1736.B42b.1109	Weighted NSTI	0.21046576002068348
1736.W2.0811	Weighted NSTI	0.2068603928789269
1736.R21c.1010	Weighted NSTI	0.18918168272811134
1736.O47b.1109	Weighted NSTI	0.2116082474371906
1736.B38.0709	Weighted NSTI	0.19846496146999504
1736.B25.0710	Weighted NSTI	0.1875072024218766
1736.O20.0610	Weighted NSTI	0.19573514866169123
1736.B30.0809	Weighted NSTI	0.2041577209533733
1736.O15.1211	Weighted NSTI	0.20167275456079595
1736.R10.1011	Weighted NSTI	0.22021393337429476
1736.B20.1109	Weighted NSTI	0.2048849795648929
1736.Y6.0511	Weighted NSTI	0.2206350949379095
1736.O23b.1110	Weighted NSTI	0.1988798033812985
1736.Y35d.1011	Weighted NSTI	0.19850315583693826
1736.O17b.1109	Weighted NSTI	0.20865940145444264
1736.B12.0611	Weighted NSTI	0.2154344011658427
1736.Y3.0511	Weighted NSTI	0.20122671125963412
1736.B32.0709	Weighted NSTI	0.19369318821858456
1736.B25.1109	Weighted NSTI	0.19631511130170398
1736.R2.0310	Weighted NSTI	0.21599983555207525
1736.B20.1210	Weighted NSTI	0.20789555027479184
1736.R21c.0510	Weighted NSTI	0.198202360152169
1736.Y9.1011	Weighted NSTI	0.19103194789560698
1736.O26b.1110	Weighted NSTI	0.20718367593877265
1736.R18.1011	Weighted NSTI	0.21117348059343263
1736.B13b.1110	Weighted NSTI	0.20181716873282515
1736.O9.0609	Weighted NSTI	0.2015431265509096
1736.R40.1011	Weighted NSTI	0.19244624688250234
1736.O6.0609	Weighted NSTI	0.1995288785351698
1736.B27.1109	Weighted NSTI	0.2103808346221379
1736.O48.0711	Weighted NSTI	0.1976634055266846
1736.Y39b.1010	Weighted NSTI	0.2050690636112873
1736.B13b.0709	Weighted NSTI	0.20609464441544798
1736.Y42.0411	Weighted NSTI	0.2186490568064277
1736.B35.0709	Weighted NSTI	0.20702213973855346
1736.Y15c.1011	Weighted NSTI	0.20119675542281945
1736.Y38b.0910	Weighted NSTI	0.20880556613431203
1736.Y27.0510	Weighted NSTI	0.21358289805994055
1736.R30.0910	Weighted NSTI	0.19618720431404302
1736.B32.0510	Weighted NSTI	0.18807457228147303
1736.R47.0411	Weighted NSTI	0.20865319971192528
1736.O15.0611	Weighted NSTI	0.21357471982784532
1736.Y47.0511	Weighted NSTI	0.20330429276685338
1736.O35.0709	Weighted NSTI	0.21096111382032812
1736.Y35d.0411	Weighted NSTI	0.2181541730236452
1736.O23b.0510	Weighted NSTI	0.20679060396190005
1736.O22.1109	Weighted NSTI	0.20871730565040444
1736.B25.0211	Weighted NSTI	0.20313870237694345
1736.R10.0411	Weighted NSTI	0.2229198521371335
1736.Y45.1011	Weighted NSTI	0.2226194517587615
1736.O38.1109	Weighted NSTI	0.20535285850934834
