SampleID	deblurred_seqs	pd_5k	shannon_5k	sample_type	preservative	sex	healthy	captive_wild	LIFE_STAGE	dataset	collector	country	Common_name	Species_name	date_collected	individual_ID	animal_ID	group_individual_ID	group_ID	Corrected_Species_name	flight_status	flight_type	query_name	ET.BodyMass.Value	ET.Diet.5Cat	ET.Diet.Fruit	ET.Diet.Inv	ET.Diet.Nect	ET.Diet.PlantO	ET.Diet.Scav	ET.Diet.Seed	ET.Diet.Vect	ET.Diet.Vend	ET.Diet.Vfish	ET.Diet.Vunk	Taxonomy_Class	Taxonomy_Family	Taxonomy_Genus	Taxonomy_Kingdom	Taxonomy_Order	Taxonomy_Phylum	Taxonomy_Species	Taxonomy_Subspecies	TimeTree_name	eltontraits_name	TimeTree_returned	LAV.ln_mass.estimate	LAV.ln_silen.estimate	LAV.ln_lilen.estimate	LAV.ln_stomas.estimate	LAV.ln_caelen.estimate	LAV.ln_sivol.estimate	LAV.ln_nsa.estimate	LAV.ln_mass.imputed	LAV.ln_silen.imputed	LAV.ln_lilen.imputed	LAV.ln_stomas.imputed	LAV.ln_caelen.imputed	LAV.ln_sivol.imputed	LAV.ln_nsa.imputed	pd_10k	shannon_10k	Winker Corrected Species name	migratory	Citation for migratory status	Migration Notes
11166.AS.089.pewee	141931	5.303515717	0.411761747	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	eastern wood pewee	Contopus virens	2015	AS.089	AS.089			Contopus virens	flighted	strong	Contopus virens	13.9	Invertebrate	10.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Aves	Tyrannidae	Contopus	Metazoa	Passeriformes	Chordata	Contopus virens		Contopus virens		Contopus_virens	2.6572398857531403	2.27756106090229	1.0038339565527301	-0.475749546678594	-0.18971561943231502	-0.795245023766547	1.9311683244574698	True	True	True	True	True	True	True	7.085536166	0.39738938799999995	Contopus virens	yes	Dunn and Alderfer (2011)	
11166.AS.087.flycatcher	183038	7.64387465	0.43034238399999997	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	great crested flycatcher	Myiarchus crinitus	2015	AS.087	AS.087			Myiarchus crinitus	flighted	strong	Myiarchus crinitus	32.1	Invertebrate	40.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Aves	Tyrannidae	Myiarchus	Metazoa	Passeriformes	Chordata	Myiarchus crinitus		Myiarchus crinitus		Myiarchus_crinitus	3.5633989251830696	2.7564399224498795	1.03664536314349	-0.27591959713803804	0.271472523976382	0.16052185056634602	2.70465770096002	True	True	True	True	True	True	True	10.20773619	0.502112043	Myiarchus crinitus	yes	Dunn and Alderfer (2011)	
11166.AS.088.flycatcher	73240	4.052151239	2.5954475180000003	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	great crested flycatcher	Myiarchus crinitus	2015	AS.088	AS.088			Myiarchus crinitus	flighted	strong	Myiarchus crinitus	32.1	Invertebrate	40.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Aves	Tyrannidae	Myiarchus	Metazoa	Passeriformes	Chordata	Myiarchus crinitus		Myiarchus crinitus		Myiarchus_crinitus	3.5633989251830696	2.7564399224498795	1.03664536314349	-0.27591959713803804	0.271472523976382	0.16052185056634602	2.70465770096002	True	True	True	True	True	True	True	6.153923376	2.588336003	Myiarchus crinitus	yes	Dunn and Alderfer (2011)	
11166.AS.090.flycatcher	13139	10.93364665	3.1531404039999997	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	great crested flycatcher	Myiarchus crinitus	2015	AS.090	AS.090			Myiarchus crinitus	flighted	strong	Myiarchus crinitus	32.1	Invertebrate	40.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Aves	Tyrannidae	Myiarchus	Metazoa	Passeriformes	Chordata	Myiarchus crinitus		Myiarchus crinitus		Myiarchus_crinitus	3.5633989251830696	2.7564399224498795	1.03664536314349	-0.27591959713803804	0.271472523976382	0.16052185056634602	2.70465770096002	True	True	True	True	True	True	True	11.84397639	3.1696797439999997	Myiarchus crinitus	yes	Dunn and Alderfer (2011)	
11166.AS.094.flycatcher	49277	6.56258845	3.260859102	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	great crested flycatcher	Myiarchus crinitus	2015	AS.094	AS.094			Myiarchus crinitus	flighted	strong	Myiarchus crinitus	32.1	Invertebrate	40.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Aves	Tyrannidae	Myiarchus	Metazoa	Passeriformes	Chordata	Myiarchus crinitus		Myiarchus crinitus		Myiarchus_crinitus	3.5633989251830696	2.7564399224498795	1.03664536314349	-0.27591959713803804	0.271472523976382	0.16052185056634602	2.70465770096002	True	True	True	True	True	True	True	7.205581976	3.2677021739999996	Myiarchus crinitus	yes	Dunn and Alderfer (2011)	
11166.AS.132.wren	19933	7.036336948	0.573929832	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	house wren	Troglodytes aedon	2015	AS.132	AS.132			Troglodytes aedon	flighted	strong	Troglodytes aedon	10.85	Invertebrate	0.0	80.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	Aves	Certhiidae	Troglodytes	Metazoa	Passeriformes	Chordata	Troglodytes aedon		Troglodytes aedon		Troglodytes_aedon	2.34	2.21	0.0340259419948293	-1.47	-0.8489593964731149	-1.21	1.78	False	False	True	False	True	False	False	8.76195686	0.5606011120000001	Troglodytes aedon	yes	Dunn and Alderfer (2011)	
11166.AS.195.wren	63036	14.8928086	3.997729023	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	house wren	Troglodytes aedon	2015	AS.195	AS.195			Troglodytes aedon	flighted	strong	Troglodytes aedon	10.85	Invertebrate	0.0	80.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	Aves	Certhiidae	Troglodytes	Metazoa	Passeriformes	Chordata	Troglodytes aedon		Troglodytes aedon		Troglodytes_aedon	2.34	2.21	0.0340259419948293	-1.47	-0.8489593964731149	-1.21	1.78	False	False	True	False	True	False	False	15.44316372	4.016783258	Troglodytes aedon	yes	Dunn and Alderfer (2011)	
11166.AS.119.killdeer	206251	14.26829762	3.9369793630000003	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	killdeer	Charadrius vociferous	2015	AS.119	AS.119			Charadrius vociferous	flighted	strong	Charadrius vociferous	96.44	Invertebrate	0.0	90.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	Aves	Charadriidae	Charadrius	Metazoa	Charadriiformes	Chordata	Charadrius vociferus		Charadrius vociferus		Charadrius_vociferus	3.24	3.02	1.13	0.280815191981644	1.72	0.273037543945384	2.84894460120336	False	False	False	True	False	True	True	15.20111626	3.92942081	Charadrius vociferous	yes	Dunn and Alderfer (2011)	
11166.AS.146.killdeer	77819	19.61299714	0.979796647	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	killdeer	Charadrius vociferous	2015	AS.146	AS.146			Charadrius vociferous	flighted	strong	Charadrius vociferous	96.44	Invertebrate	0.0	90.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	Aves	Charadriidae	Charadrius	Metazoa	Charadriiformes	Chordata	Charadrius vociferus		Charadrius vociferus		Charadrius_vociferus	3.24	3.02	1.13	0.280815191981644	1.72	0.273037543945384	2.84894460120336	False	False	False	True	False	True	True	26.44413177	1.039262018	Charadrius vociferous	yes	Dunn and Alderfer (2011)	
11166.AS.151.killdeer	31494	18.29476338	3.908569818	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	killdeer	Charadrius vociferous	2015	AS.151	AS.151			Charadrius vociferous	flighted	strong	Charadrius vociferous	96.44	Invertebrate	0.0	90.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	Aves	Charadriidae	Charadrius	Metazoa	Charadriiformes	Chordata	Charadrius vociferus		Charadrius vociferus		Charadrius_vociferus	3.24	3.02	1.13	0.280815191981644	1.72	0.273037543945384	2.84894460120336	False	False	False	True	False	True	True	18.83896485	3.9648341119999997	Charadrius vociferous	yes	Dunn and Alderfer (2011)	
11166.AS.190.killdeer	200538	28.95005503	3.476100423	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	killdeer	Charadrius vociferous	2015	AS.190	AS.190			Charadrius vociferous	flighted	strong	Charadrius vociferous	96.44	Invertebrate	0.0	90.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	Aves	Charadriidae	Charadrius	Metazoa	Charadriiformes	Chordata	Charadrius vociferus		Charadrius vociferus		Charadrius_vociferus	3.24	3.02	1.13	0.280815191981644	1.72	0.273037543945384	2.84894460120336	False	False	False	True	False	True	True	34.77059863	3.467913953	Charadrius vociferous	yes	Dunn and Alderfer (2011)	
11166.AS.033.sparrow	228862	2.47257972	0.10897257800000001	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	lark sparrow	Chondestes grammacus	2015	AS.033	AS.033			Chondestes grammacus	flighted	strong	Chondestes grammacus	29.0	PlantSeed	0.0	30.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	Aves	Passerellidae	Chondestes	Metazoa	Passeriformes	Chordata	Chondestes grammacus		Chondestes grammacus		Chondestes_grammacus	3.39796571520173	3.00432091853419	1.0719741477957399	0.519123205903171	-0.33839173151009194	0.075076655708847	2.71089322263627	True	True	True	True	True	True	True	2.217195369	0.10928519699999999	Chondestes grammacus	partial	Dunn and Alderfer (2011)	
11166.AS.049.sparrow	5292	25.32290488	4.54597042	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	lark sparrow	Chondestes grammacus	2015	AS.049	AS.049			Chondestes grammacus	flighted	strong	Chondestes grammacus	29.0	PlantSeed	0.0	30.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	Aves	Passerellidae	Chondestes	Metazoa	Passeriformes	Chordata	Chondestes grammacus		Chondestes grammacus		Chondestes_grammacus	3.39796571520173	3.00432091853419	1.0719741477957399	0.519123205903171	-0.33839173151009194	0.075076655708847	2.71089322263627	True	True	True	True	True	True	True			Chondestes grammacus	partial	Dunn and Alderfer (2011)	
11166.AS.175.sparrow	25791	14.92130573	4.623667591999999	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	lark sparrow	Chondestes grammacus	2015	AS.175	AS.175			Chondestes grammacus	flighted	strong	Chondestes grammacus	29.0	PlantSeed	0.0	30.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	Aves	Passerellidae	Chondestes	Metazoa	Passeriformes	Chordata	Chondestes grammacus		Chondestes grammacus		Chondestes_grammacus	3.39796571520173	3.00432091853419	1.0719741477957399	0.519123205903171	-0.33839173151009194	0.075076655708847	2.71089322263627	True	True	True	True	True	True	True	15.36676392	4.614044235	Chondestes grammacus	partial	Dunn and Alderfer (2011)	
11166.AS.121.shrike	18437	23.68747542	5.3576521889999995	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	loggerhead shrike	Lanius ludovicianus	2015	AS.121	AS.121			Lanius ludovicianus	flighted	strong	Lanius ludovicianus	51.59	Invertebrate	0.0	70.0	0.0	0.0	10.0	0.0	10.0	10.0	0.0	0.0	Aves	Laniidae	Lanius	Metazoa	Passeriformes	Chordata	Lanius ludovicianus		Lanius ludovicianus		Lanius_ludovicianus	3.36	3.26	0.99	0.0155669472304198	-0.51	0.4232240364885201	2.7710467147089703	False	False	False	True	False	True	True	25.5160095	5.385819921	Lanius ludovicianus	partial	Dunn and Alderfer (2011)	
11166.AS.007.cardinal	14451	7.106684034	0.8748127609999999	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	Northern cardinal	Cardinalis cardinalis	2015	AS.007	AS.007			Cardinalis cardinalis	flighted	strong	Cardinalis cardinalis	42.64	PlantSeed	10.0	20.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	Aves	Fringillidae	Cardinalis	Metazoa	Passeriformes	Chordata	Cardinalis cardinalis		Cardinalis cardinalis		Cardinalis_cardinalis	3.66820972091146	3.3113461164383797	1.08325214704257	-0.10565031477122	-0.49382429681309203	-0.12461756127689	2.7204268251126895	True	True	True	True	True	True	True	6.982714304	0.838122461	Cardinalis cardinalis	no	Dunn and Alderfer (2011)	
11166.AS.024.cardinal	29496	13.05531962	1.906175713	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	Northern cardinal	Cardinalis cardinalis	2015	AS.024	AS.024			Cardinalis cardinalis	flighted	strong	Cardinalis cardinalis	42.64	PlantSeed	10.0	20.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	Aves	Fringillidae	Cardinalis	Metazoa	Passeriformes	Chordata	Cardinalis cardinalis		Cardinalis cardinalis		Cardinalis_cardinalis	3.66820972091146	3.3113461164383797	1.08325214704257	-0.10565031477122	-0.49382429681309203	-0.12461756127689	2.7204268251126895	True	True	True	True	True	True	True	14.40846325	1.933556285	Cardinalis cardinalis	no	Dunn and Alderfer (2011)	
11166.AS.035.cardinal	83843	7.029078381000001	0.224221797	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	Northern cardinal	Cardinalis cardinalis	2015	AS.035	AS.035			Cardinalis cardinalis	flighted	strong	Cardinalis cardinalis	42.64	PlantSeed	10.0	20.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	Aves	Fringillidae	Cardinalis	Metazoa	Passeriformes	Chordata	Cardinalis cardinalis		Cardinalis cardinalis		Cardinalis_cardinalis	3.66820972091146	3.3113461164383797	1.08325214704257	-0.10565031477122	-0.49382429681309203	-0.12461756127689	2.7204268251126895	True	True	True	True	True	True	True	6.686029416	0.213317652	Cardinalis cardinalis	no	Dunn and Alderfer (2011)	
11166.AS.031.mockingbird	960449	2.447207198	0.6187074220000001	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	northern mockingbird	Mimus polyglottas	2015	AS.031	AS.031			Mimus polyglottas	flighted	strong	Mimus polyglottas	48.5	Omnivore	50.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Aves	Mimidae	Mimus	Metazoa	Passeriformes	Chordata	Mimus polyglottos		Mimus polyglottos		Mimus_polyglottos	3.95	2.97	1.16976710927089	0.236107648329595	0.0445173300841473	1.1	3.32	False	False	True	True	True	False	False	3.6825595160000004	0.609461819	Mimus polyglottas	no	Dunn and Alderfer (2011)	
11166.AS.086.oriole	11051	8.246637289	1.573943644	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	orchard oriole	Icterus spurius	2015	AS.086	AS.086			Icterus spurius	flighted	strong	Icterus spurius	19.44	Omnivore	20.0	40.0	30.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	Aves	Icteridae	Icterus	Metazoa	Passeriformes	Chordata	Icterus spurius		Icterus spurius		Icterus_spurius	2.92	2.4113249741294	0.8375372862321859	-0.7516426353318251	0.156414158300336	-0.937055359808988	1.88	False	True	True	True	True	True	False	8.68447189	1.620068986	Icterus spurius	yes	Dunn and Alderfer (2011)	
11166.AS.091.oriole	89139	6.862570229	0.445621991	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	orchard oriole	Icterus spurius	2015	AS.091	AS.091			Icterus spurius	flighted	strong	Icterus spurius	19.44	Omnivore	20.0	40.0	30.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	Aves	Icteridae	Icterus	Metazoa	Passeriformes	Chordata	Icterus spurius		Icterus spurius		Icterus_spurius	2.92	2.4113249741294	0.8375372862321859	-0.7516426353318251	0.156414158300336	-0.937055359808988	1.88	False	True	True	True	True	True	False	6.814240817000001	0.424743592	Icterus spurius	yes	Dunn and Alderfer (2011)	
11166.AS.095.oriole	48064	6.261196952000001	1.180016306	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	orchard oriole	Icterus spurius	2015	AS.095	AS.095			Icterus spurius	flighted	strong	Icterus spurius	19.44	Omnivore	20.0	40.0	30.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	Aves	Icteridae	Icterus	Metazoa	Passeriformes	Chordata	Icterus spurius		Icterus spurius		Icterus_spurius	2.92	2.4113249741294	0.8375372862321859	-0.7516426353318251	0.156414158300336	-0.937055359808988	1.88	False	True	True	True	True	True	False	8.805719593	1.20486489	Icterus spurius	yes	Dunn and Alderfer (2011)	
11166.AS.110.oriole	21171	10.68410832	1.920574554	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	orchard oriole	Icterus spurius	2015	AS.110	AS.110			Icterus spurius	flighted	strong	Icterus spurius	19.44	Omnivore	20.0	40.0	30.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	Aves	Icteridae	Icterus	Metazoa	Passeriformes	Chordata	Icterus spurius		Icterus spurius		Icterus_spurius	2.92	2.4113249741294	0.8375372862321859	-0.7516426353318251	0.156414158300336	-0.937055359808988	1.88	False	True	True	True	True	True	False	11.34847712	1.829963939	Icterus spurius	yes	Dunn and Alderfer (2011)	
11166.AS.101.ovenbird	77949	4.500202862	0.178104686	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	ovenbird	Seiurus aurocapilla	2015	AS.101	AS.101			Seiurus aurocapilla	flighted	strong	Seiurus aurocapilla	18.8	Invertebrate	10.0	70.0	0.0	0.0	0.0	10.0	10.0	0.0	0.0	0.0	Aves	Parulidae	Seiurus	Metazoa	Passeriformes	Chordata	Seiurus aurocapilla		Seiurus aurocapilla		Seiurus_aurocapilla	2.77909954626996	2.57419089142488	0.8079471386477891	-0.307174521596089	-0.6341657564978039	-0.43712288304671293	2.31965981004423	True	True	True	True	True	True	True	6.187731014	0.179616462	Seiurus aurocapilla	yes	Dunn and Alderfer (2011)	"Duplicate species and incorrect spelling. Seiurus is masculine, but ""aurocapilla"" is not variable. "
11166.AS.104.ovenbird	28577	4.679660602	0.558329551	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	ovenbird	Seiurus aurocapilla	2015	AS.104	AS.104			Seiurus aurocapilla	flighted	strong	Seiurus aurocapilla	18.8	Invertebrate	10.0	70.0	0.0	0.0	0.0	10.0	10.0	0.0	0.0	0.0	Aves	Parulidae	Seiurus	Metazoa	Passeriformes	Chordata	Seiurus aurocapilla		Seiurus aurocapilla		Seiurus_aurocapilla	2.77909954626996	2.57419089142488	0.8079471386477891	-0.307174521596089	-0.6341657564978039	-0.43712288304671293	2.31965981004423	True	True	True	True	True	True	True	5.076512535	0.49302757	Seiurus aurocapilla	yes	Dunn and Alderfer (2011)	"Duplicate species and incorrect spelling. Seiurus is masculine, but ""aurocapilla"" is not variable. "
11166.AS.109.ovenbird	13496	9.524046079	3.4648731010000002	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	ovenbird	Seiurus aurocapilla	2015	AS.109	AS.109			Seiurus aurocapilla	flighted	strong	Seiurus aurocapilla	18.8	Invertebrate	10.0	70.0	0.0	0.0	0.0	10.0	10.0	0.0	0.0	0.0	Aves	Parulidae	Seiurus	Metazoa	Passeriformes	Chordata	Seiurus aurocapilla		Seiurus aurocapilla		Seiurus_aurocapilla	2.77909954626996	2.57419089142488	0.8079471386477891	-0.307174521596089	-0.6341657564978039	-0.43712288304671293	2.31965981004423	True	True	True	True	True	True	True	9.55973895	3.4689387330000003	Seiurus aurocapilla	yes	Dunn and Alderfer (2011)	"Duplicate species and incorrect spelling. Seiurus is masculine, but ""aurocapilla"" is not variable. "
11166.AS.075.sparrow	181685	27.291301300000004	4.385934171000001	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	seaside sparrow	Ammodramus maritimus	2015	AS.075	AS.075			Ammodramus maritimus	flighted	strong	Ammodramus maritimus	22.16	Invertebrate	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Aves	Passerellidae	Ammodramus	Metazoa	Passeriformes	Chordata	Ammodramus maritimus		Ammodramus maritimus		Ammodramus_maritimus	3.03617922596512	2.64674894707399	1.1888474219866498	0.192285845481943	-0.46750018352963	-0.173815285982771	2.55820324373685	True	True	True	True	True	True	True	33.46642257	4.419077721	Ammodramus maritimus	no	Dunn and Alderfer (2011)	
11166.AS.079.sparrow	9290	10.40189279	2.8406476919999997	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	seaside sparrow	Ammodramus maritimus	2015	AS.079	AS.079			Ammodramus maritimus	flighted	strong	Ammodramus maritimus	22.16	Invertebrate	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Aves	Passerellidae	Ammodramus	Metazoa	Passeriformes	Chordata	Ammodramus maritimus		Ammodramus maritimus		Ammodramus_maritimus	3.03617922596512	2.64674894707399	1.1888474219866498	0.192285845481943	-0.46750018352963	-0.173815285982771	2.55820324373685	True	True	True	True	True	True	True			Ammodramus maritimus	no	Dunn and Alderfer (2011)	
11166.AS.062.tanager	40484	6.285706985	2.822787725	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	summer tanager	Piranga rubra	2015	AS.062	AS.062			Piranga rubra	flighted	strong	Piranga rubra	29.13	Invertebrate	10.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Aves	Thraupidae	Piranga	Metazoa	Passeriformes	Chordata	Piranga rubra		Piranga rubra		Piranga_rubra	3.3862256970728795	2.75086326726357	1.19871618916795	0.385104588081874	-0.20480639695061104	0.339657626097385	2.8356855954497897	True	True	True	True	True	True	True	8.221008827999999	2.846915993	Piranga rubra	yes	Dunn and Alderfer (2011)	
11166.AS.083.swallow	55077	25.60670915	3.869209767	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	tree swallow	Tachycineta bicolor	2015	AS.083	AS.083			Tachycineta bicolor	flighted	strong	Tachycineta bicolor	21.2	Invertebrate	10.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Aves	Hirundinidae	Tachycineta	Metazoa	Passeriformes	Chordata	Tachycineta bicolor		Tachycineta bicolor		Tachycineta_bicolor	2.73	2.64	0.53	-0.441506311454935	-0.22	0.085635131359612	2.7026887891381697	False	False	False	True	False	True	True	29.403489500000003	3.8907501260000004	Tachycineta bicolor	yes	Dunn and Alderfer (2011)	
11166.AS.084.swallow	161731	16.40033793	3.7074836510000004	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	tree swallow	Tachycineta bicolor	2015	AS.084	AS.084			Tachycineta bicolor	flighted	strong	Tachycineta bicolor	21.2	Invertebrate	10.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Aves	Hirundinidae	Tachycineta	Metazoa	Passeriformes	Chordata	Tachycineta bicolor		Tachycineta bicolor		Tachycineta_bicolor	2.73	2.64	0.53	-0.441506311454935	-0.22	0.085635131359612	2.7026887891381697	False	False	False	True	False	True	True	19.2181505	3.687764705	Tachycineta bicolor	yes	Dunn and Alderfer (2011)	
11166.AS.061.rail	58895	25.12911692	4.061367186	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	Virginia rail	Rallus limicola	2015	AS.061	AS.061			Rallus limicola	flighted	strong	Rallus limicola	84.1	Omnivore	0.0	20.0	0.0	20.0	0.0	20.0	20.0	0.0	20.0	0.0	Aves	Rallidae	Rallus	Metazoa	Gruiformes	Chordata	Rallus limicola		Rallus limicola		Rallus_limicola	3.9286623473678	3.1528129103105402	1.06937039584713	1.0085630528212801	1.8434862443441	0.489593036209717	2.53804519980019	True	True	True	True	True	True	True	28.76456485	4.12646992	Rallus limicola	yes	Dunn and Alderfer (2011)	
11166.AS.068.rail	102651	21.19189981	3.848027614	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	Virginia rail	Rallus limicola	2015	AS.068	AS.068			Rallus limicola	flighted	strong	Rallus limicola	84.1	Omnivore	0.0	20.0	0.0	20.0	0.0	20.0	20.0	0.0	20.0	0.0	Aves	Rallidae	Rallus	Metazoa	Gruiformes	Chordata	Rallus limicola		Rallus limicola		Rallus_limicola	3.9286623473678	3.1528129103105402	1.06937039584713	1.0085630528212801	1.8434862443441	0.489593036209717	2.53804519980019	True	True	True	True	True	True	True	25.00080418	3.826874662	Rallus limicola	yes	Dunn and Alderfer (2011)	
11166.AS.081.rail	31168	50.54121666	6.4321254660000005	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	Virginia rail	Rallus limicola	2015	AS.081	AS.081			Rallus limicola	flighted	strong	Rallus limicola	84.1	Omnivore	0.0	20.0	0.0	20.0	0.0	20.0	20.0	0.0	20.0	0.0	Aves	Rallidae	Rallus	Metazoa	Gruiformes	Chordata	Rallus limicola		Rallus limicola		Rallus_limicola	3.9286623473678	3.1528129103105402	1.06937039584713	1.0085630528212801	1.8434862443441	0.489593036209717	2.53804519980019	True	True	True	True	True	True	True	57.62091818	6.511925555	Rallus limicola	yes	Dunn and Alderfer (2011)	
11166.AS.082.rail	7763	16.46619851	4.464140696	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	Virginia rail	Rallus limicola	2015	AS.082	AS.082			Rallus limicola	flighted	strong	Rallus limicola	84.1	Omnivore	0.0	20.0	0.0	20.0	0.0	20.0	20.0	0.0	20.0	0.0	Aves	Rallidae	Rallus	Metazoa	Gruiformes	Chordata	Rallus limicola		Rallus limicola		Rallus_limicola	3.9286623473678	3.1528129103105402	1.06937039584713	1.0085630528212801	1.8434862443441	0.489593036209717	2.53804519980019	True	True	True	True	True	True	True			Rallus limicola	yes	Dunn and Alderfer (2011)	
11166.AS.122.meadowlark	155684	4.959293294	1.0294876179999999	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	western meadowlark	Sturnella neglecta	2015	AS.122	AS.122			Sturnella neglecta	flighted	strong	Sturnella neglecta	100.06	Omnivore	0.0	50.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	Aves	Icteridae	Sturnella	Metazoa	Passeriformes	Chordata	Sturnella neglecta		Sturnella neglecta		Sturnella_neglecta	4.47734773456435	3.3556505366274907	1.46069871521176	1.0170597978217402	0.0532306267193397	0.45705666494427505	3.0753986623287304	True	True	True	True	True	True	True	8.26802924	1.0615695	Sturnella neglecta	partial	Dunn and Alderfer (2011)	
