	shannon
11166.NATL.24094.b.tinamou	6.3780805644237075
11166.NATL.24750.b.peacock	6.815207977216919
11166.NATL.24259.frog	6.065909284706032
11166.AS.070.blackbird	2.5253331813898465
11166.NZ.16962.A1.littlebluepenguin	3.5436562808657155
11166.NATL.24258.duck	3.19360909186402
11166.NZ.16889.A.kaka	5.24328265475833
11166.NATL.24257.spoonbill	3.5241363534490096
11166.ATL.24082.sunbear	3.3460114410744497
11166.AS.113.wren	2.7154927475594643
11166.AS.197.longspur	1.476805338058592
11166.NATL.24717.porcupine	4.6701006495874955
11166.FD.0351.colobus	3.5000337028217414
11166.NATL.24344.owl	3.45610227017348
11166.ATL.25146.sloth	5.706733278235113
11166.ATL.24498.python	0.879598807007865
11166.AR.M82.flyingsquirrel	5.435677378731003
11166.ATL.25120.gorilla	7.47914820942332
11166.NZ.16960.B1.blueduck	3.1953487998590013
11166.NZ.16971.A.morepork	3.709568431694971
11166.UM.24883.vfinch	3.7089535613303135
11166.AS.163.grosbeak	3.1109623234404813
11166.ATL.24508.flamingo	5.444838392798865
11166.lamprey.24365.lamprey	0.006889534593059006
11166.NATL.25050.kori	4.750648053918068
11166.NATL.25038.b.unknown	6.120701813082535
11166.NZ.16952.A.morepork	3.763031629571801
11166.vbat.DR18.colon.vbat	2.0173115057584274
11166.AR.M67.flyingsquirrel	6.248127554631816
11166.NZ.16911.B.Australiankingparrot	0.6999066915693026
11166.NZ.16978.B.kea	3.9126075106688156
11166.UM.24880.vfinch	1.6010727498992692
11166.AR.M5.flyingsquirrel	6.706660346124057
11166.FD.01680.kudu	7.303389681969747
11166.FD.0490.monkey	6.535301321512737
11166.NATL.24274.salamander	6.470806383444888
11166.UM.24885.vfinch	1.3531112984053555
11166.FD.18951.gorilla	3.5455028762965974
11166.NZ.17040.A.NorthIslandkaka	3.4719100936689387
11166.UM.24899.vfinch	1.5459587717458596
11166.FD.boa2a.boa	6.328266666198851
11166.NZ.16994.B.kaka	3.5307621931282593
11166.ATL.24596.lemur	5.738279627525022
11166.ATL.24076.tiger	3.87972299600311
11166.NZ.16888.B.blackwingedstilt	3.671078899387061
11166.FD.0363.marmoset	4.251082277353382
11166.AR.M27.flyingsquirrel	4.984871066435696
11166.UM.24884.vfinch	2.9445344020781627
11166.ATL.24055.a.hornbill	2.1339097421432216
11166.NZ.17031.B.Africangreyparrot	4.5948369060500305
11166.FD.18907.dromedary	2.5431377382917626
11166.AS.220.blackbird	2.1397698768398916
11166.NATL.25069.cassowary	2.987574276369914
11166.AR.M44.flyingsquirrel	5.2977342910860745
11166.lamprey.24143.lamprey	4.239888018356957
11166.NATL.25073.b.gecko	2.758169159723008
11166.NATL.24087.meerkat	6.5229048013243744
11166.NATL.24666.phorse	4.010962524442258
11166.ATL.24479.pigeon	3.9409393910553105
11166.NATL.24657.b.kiwi	4.626010282961897
11166.ATL.24560.hamerkop	2.003276935872271
11166.UM.24890.vfinch	4.830292315357445
11166.NZ.16955.B.Antipodesparakeet	7.354685849025753
11166.UM.24891.vfinch	1.883139025835517
11166.AS.204.bird	5.123897009139085
11166.NZ.16880.B.blackwingedstilt	2.553162270228496
11166.EN.8.7.ked	4.957875622359897
11166.AR.M42.flyingsquirrel	5.819796782607335
11166.ATL.25133.frog	5.740803360730839
11166.ATL.24469.kookaburra	8.49489157849508
11166.FD.0483.monkey	4.555099906878599
11166.AS.033.sparrow	0.10928519673915953
11166.lamprey.24380.lamprey	1.849060752148302
11166.AR.M21.flyingsquirrel	3.399117683888713
11166.ATL.24070.goat	7.874610892530351
11166.ATL.24521.kinkajou	5.786177639629741
11166.ATL.24565.tortoise	5.794830922467579
11166.NZ.16989.B.NorthIslandkaka	2.497140463306146
11166.lamprey.24142.lamprey	7.154311884001285
11166.UM.24897.vfinch	2.1958802689778176
11166.AR.M3.flyingsquirrel	6.467583708230798
11166.ATL.24061.a.ostrich	5.870689140966652
11166.ATL.24065.raccoondog	4.950630142985652
11166.NZ.16856.A.kea	2.789689438631938
11166.NATL.24741.b.dragon	5.5633949055596785
11166.ATL.24475.tortoise	3.8928338490788734
11166.FD.0288.banteng	6.768187116437704
11166.AR.M61.flyingsquirrel	5.308186343384718
11166.NZ.16881.A.dotterel	3.828391018569205
11166.vbat.DR15.colon.vbat	1.086845988321169
11166.NATL.24099.crane	2.402334562202359
11166.NZ.16840.B2.lessershorttailedbat	6.732460907287859
11166.ATL.24477.pigeon	3.0246903197854853
11166.ATL.24056.lion	4.104015899936866
11166.NATL.24741.a.dragon	4.828609331862155
11166.UM.24895.vfinch	2.029626688334889
11166.NATL.24758.tenrec	5.540716358558442
11166.UM.24888.vfinch	2.6383054636313132
11166.NATL.24253.b.hornbill	1.2313671645806068
11166.ATL.24532.hornbill	8.418622602846568
11166.NZ.16848.B2.CampbellIslandflightlessteal	5.8112087273237885
11166.ATL.24061.b.ostrich	6.2270236403186905
11166.lamprey.24141.lamprey	4.270214429980557
11166.AS.076.blackbird	2.3197408637532457
11166.NZ.16848.A2.CampbellIslandflightlessteal	6.663131761831582
11166.NATL.24265.unknown	3.677981227958947
11166.NATL.24759.chevrotain	4.960548646587933
11166.FD.0471.marmoset	3.944356678082001
11166.ATL.24456.chameleon	5.815661115239869
11166.FD.18949.raccoon	3.4194279442415962
11166.NZ.16973.A1.blueduck	3.789452828112913
11166.ATL.25003.colobus	7.0930238234159
11166.AS.102.wren	1.3100331942945505
11166.NZ.17031.A.Africangreyparrot	4.957644952652302
11166.EN.2.7.flea	4.901005339694211
11166.ATL.24574.chinchilla	6.2756474453004545
11166.NZ.16981.B.NorthIslandWeka	3.6678989580322097
11166.Amphioxus.2.lancelet	6.668034185589533
11166.NZ.17052.A.NorthIslandbrownkiwi	6.805053169791801
11166.NATL.24655.rat	5.913801946108153
11166.FD.0459.muntjac	6.999908441122351
11166.FD.boa1b.boa	5.800323029173534
11166.FD.18913.chital	6.987025449408892
11166.ATL.24995.monkey	6.125704386545759
11166.NATL.24246.nakedmolerat	6.386990865268697
11166.NATL.25013.armadillo	3.5050075486861374
11166.NZ.16885.B.Australiankingparrot	5.465933207268713
11166.AS.175.sparrow	4.614044235261779
11166.AR.M48.flyingsquirrel	3.8301365147334203
11166.EN.1.6.lice	6.8560640534667545
11166.EN.4.9.lice	6.433435834293752
11166.NATL.24654.phorse	4.6464476014070435
11166.AS.181.blackbird	2.7221071088672004
11166.ATL.24562.porcupine	7.302268612361151
11166.NATL.24230.macaw	7.531286203742209
11166.ATL.25166.boa	4.02003142696794
11166.NATL.24256.smew	2.473687252620085
11166.NATL.24662.shrew	5.1747714561745815
11166.NZ.16955.A.Antipodesparakeet	6.293968591289756
11166.NATL.24264.degu	4.400574123908207
11166.UM.24969.vfinch	2.508499409436132
11166.NATL.25038.a.unknown	6.393086953235388
11166.EN.5.3.lice	3.2014258122651102
11166.NZ.16950.B.blackwingedstilt	0.9134006273572569
11166.NATL.24632.shrew	5.355687246192772
11166.NATL.25027.rhea	6.193513163752192
11166.NATL.25012.kori	2.3681240621479973
11166.AR.M9.flyingsquirrel	6.2086212867355295
11166.EN.7.6.lice	1.2379623664895254
11166.NZ.16842.A2.lessershorttailedbat	3.7514726399896556
11166.FD.0204.zebra	7.949613234751049
11166.FD.0293.bongo	6.963084018283753
11166.EN.5.6.lice	0.6826276578677609
11166.NZ.16957.A.kea	3.45285941267737
11166.EN.7.3.lice	0.31327490526158785
11166.NATL.24361.dove	3.2368004938384893
11166.NATL.24706.tenrec	5.56939668185042
11166.ATL.24553.hawk	3.3792650474095436
11166.NATL.24261.dove	2.835683809248401
11166.ATL.24991.drill	7.159632731858847
11166.AR.M56.flyingsquirrel	6.045525124284284
11166.NATL.24395.grosbeak	5.5955596855433924
11166.ATL.25125.kudu	7.1817144224994465
11166.NATL.24270.tenrec	5.721505886861646
11166.ATL.24490.lizard	2.817755571187277
11166.AR.M35.flyingsquirrel	5.529590089365736
11166.NATL.24318.ibis	3.878417116224881
11166.NATL.24683.seriema	5.030697336491972
11166.NATL.24269.duck	3.354223245254537
11166.NATL.24107.rhea	6.692660629608251
11166.NZ.16905.A.NorthIslandbrownkiwi	3.6135101944703427
11166.UM.24913.vfinch	3.8956159528414553
11166.NATL.24673.vulture	2.569100774451635
11166.EN.9.1.tick	1.9964097639874712
11166.NZ.16865.A.kea	2.42232877784334
11166.vbat.DR2.anal.vbat	5.299331939771569
11166.AR.M75.flyingsquirrel	5.3057020032140025
11166.NATL.24236.salamander	4.723558316143909
11166.NZ.16961.B.Antipodesparakeet	2.487982399430668
11166.EN.9.4.tick	2.221820174703521
11166.NATL.24102.rhea	6.884369665704282
11166.ATL.24445.lovebird	1.2304651549825043
11166.AR.M16.flyingsquirrel	4.283730461116339
11166.ATL.24081.rhinoceros	6.854644615118043
11166.AS.167.meadowlark	1.354365279451173
11166.ATL.24516.python	5.417782929633858
11166.NATL.24693.tinamou	4.893444320762585
11166.NATL.24722.bear	5.296202702771061
11166.NZ.16974.A1.lessershorttailedbat	2.763628648638597
11166.NATL.24363.duck	1.7727382101200133
11166.AS.068.rail	3.8268746624874397
11166.AS.072.blackbird	4.663074143702286
11166.EN.3.4.tick	3.680246236866227
11166.NATL.24724.chameleon	6.352270878027839
11166.AR.M10.flyingsquirrel	5.4697439460690465
11166.NATL.24745.chevrotain	4.727940024549232
11166.NATL.24394.frog	5.619019479802987
11166.UM.24905.vfinch	3.039050337515937
11166.lamprey.24147.lamprey	4.101739399258603
11166.NATL.25049.seriema	1.9285471844856135
11166.NATL.25060.kiwi	4.825389532273348
11166.NATL.24323.oropendula	4.622436373532008
11166.AR.M73.flyingsquirrel	4.714531743949982
11166.ATL.24068.kangaroo	7.83968989244543
11166.AE2QE37.A.vulture	4.192722885243231
11166.NZ.16894.B.NorthIslandkaka	6.663948603074609
11166.NZ.16950.A.blackwingedstilt	0.424528449755515
11166.AS.155.blackbird	1.7720442418504492
11166.NATL.24652.saki	7.212681766748556
11166.ATL.24512.mynah	6.066844250849403
11166.AS.189.wren	1.5192036749298756
11166.AE7VI49.A.vulture	5.104631411152557
11166.ATL.24559.lizard	4.592050665172249
11166.NATL.24304.bird	1.9123661078168046
11166.NATL.25073.a.gecko	2.6709057723831924
11166.NATL.24701.tamarin	4.8222048358116085
11166.NATL.24336.b.spoonbill	1.2523503518652204
11166.UM.24900.vfinch	2.924751110982959
11166.AR.M33.flyingsquirrel	4.957950835886123
11166.ATL.24518.python	5.29267112511167
11166.ATL.24442.starling	4.2844958671313895
11166.AR.M50.flyingsquirrel	5.963173517088923
11166.FD.0575.grison	0.18456848992174255
11166.vbat.DR11.colon.vbat	1.3810940496324924
11166.NATL.24661.tamandua	4.73290691680548
11166.NZ.16903.A.Australianrainbowlorikeet	0.8585152313912247
11166.NATL.24693.b.tinamou	6.6655377391746
11166.NZ.16973.B2.blueduck	3.555690298010547
11166.NATL.24692.spoonbill	2.050678016076146
11166.AE7VI49.B.vulture	6.373035438722655
11166.NZ.16882.B.Australiankingparrot	3.5721986307098588
11166.ATL.24379.dragon	6.235630387831668
11166.NATL.25046.skink	5.421086912369338
11166.ATL.24531.ibis	3.86522182324677
11166.NATL.25078.frog	4.404341986762073
11166.NATL.25070.kori	4.469209261316381
11166.FD.03250.Vicugna	8.027776700706896
11166.AS.206.blackbird	2.2708386663406346
11166.NATL.24200.salamander	8.505681790069714
11166.FD.0207.zebra	7.621781726656115
11166.NZ.16961.A.Antipodesparakeet	2.8911336915900474
11166.lamprey.24158.lamprey	5.283626027598058
11166.NZ.16963.A1.CampbellIslandflightlessteal	1.6624407548895315
11166.ATL.24614.prairiedog	5.964387532373965
11166.NATL.24314.bird	3.818073271545139
11166.AS.120.cowbird	0.16149710277392476
11166.NZ.16963.B1.CampbellIslandflightlessteal	2.3124093887174277
11166.vbat.DR09.colon.vbat	1.011420703308161
11166.ATL.24501.kingfisher	3.28496431228532
11166.NATL.24098.skunk	2.1478815408375365
11166.NZ.16888.A.blackwingedstilt	2.780024439041749
11166.NATL.24703.marmoset	7.140343028680362
11166.NATL.24336.spoonbill	4.8592287319420935
11166.AE2QE37.B.vulture	5.558689572263762
11166.NATL.25035.tortoise	5.738870255627713
11166.NATL.24747.saki	4.75065293762039
11166.AS.209.lark	1.3983096302402782
11166.NATL.25017.rhea	6.377382855663529
11166.NATL.24631.cavy	3.373560407100362
11166.AS.121.shrike	5.3858199206406425
11166.lamprey.24144.lamprey	3.0125164942552916
11166.ATL.24493.tortoise	6.17699732535067
11166.FD.18911.lemur	3.6442191725380986
11166.AS.081.rail	6.511925555364701
11166.NATL.24665.bear	4.384609469747119
11166.NATL.25036.a.lizard	4.116953201426362
11166.NZ.16880.A.blackwingedstilt	2.4357288958791643
11166.ATL.24420.boa	4.380178003611001
11166.AS.132.wren	0.5606011121996256
11166.NATL.25023.tamarin	6.48485663313635
11166.ATL.24595.orangutan	6.402695324708612
11166.NATL.25036.b.lizard	4.574930289569672
11166.FD.18730.gorilla	6.791749853409573
11166.NZ.16869.A.NorthIslandWeka	3.3583146648282143
11166.UM.24920.vfinch	3.1533796886221035
11166.vbat.DR27.colon.vbat	0.6292339107276982
11166.NATL.24670.kori	3.582452963573002
11166.AZ.047.blizard.lizard	4.612403544496331
11166.ATL.24370.dragon	5.822982911701875
11166.AR.M39.flyingsquirrel	5.007851215316673
11166.lamprey.24145.lamprey	8.99345080353474
11166.UM.24925.vfinch	2.881675626944374
11166.AS.032.cowbird	1.8747895863183244
11166.ATL.25164.python	4.851709500268212
11166.ATL.25144.frog	4.203853968656036
11166.AS.188.sparrow	0.8254083785440745
11166.FD.0357.howler	3.827239992882761
11166.NATL.24228.nakedmolerat	6.022923492462375
11166.NATL.25074.tamarin	5.176063239137897
11166.NATL.24372.frog	5.774368886849744
11166.FD.0576.tayra	0.954021936795417
11166.lamprey.24159.lamprey	4.083447003784327
11166.ATL.24561.owl	2.791509166210554
11166.AR.M26.flyingsquirrel	2.0659250439946195
11166.ATL.24472.lizard	4.393014218725774
11166.lamprey.24148.lamprey	2.1093581720906114
11166.NZ.17006.A.kaka	2.8129135645496124
11166.ATL.24057.goat	8.04212802713232
11166.ATL.25132.duiker	7.371257109815904
11166.NATL.24326.duck	4.8247743793426165
11166.NZ.17005.A.kaka	2.7561352918252826
11166.AS.073.blackbird	2.5803486113020213
11166.NZ.16968.A.dotterel	1.3752841423899742
11166.vbat.DR10.colon.vbat	2.089815306787379
11166.NZ.16903.B.Australianrainbowlorikeet	1.0659584581291563
11166.ATL.24567.snake	3.3118700380804458
11166.AS.151.killdeer	3.9648341123286133
11166.NZ.16956.B.NorthIslandbrownkiwi	6.201391162535487
11166.FD.0296.takin	7.708501341770158
11166.lamprey.24154.lamprey	4.659358603897164
11166.NATL.24288.oropendula	6.067836969389046
11166.NATL.25065.crocodile	7.266505727454676
11166.NATL.24677.kiwi	2.426208969551054
11166.AS.067.wren	0.8630231559301229
11166.ATL.25143.frog	3.618982182482102
11166.NZ.16972.B1.takahe	5.106811319024793
11166.AE7VG10.B.vulture	5.114426561786346
11166.AR.M83.flyingsquirrel	5.930115293629336
11166.AS.025.sparrow	2.807156694040856
11166.AS.012.chat	0.3688067772141689
11166.AR.M4.flyingsquirrel	6.911503591213978
11166.NATL.24100.emu	3.770249073243638
11166.NATL.24737.peacock	6.862461514197513
11166.AS.017.chat	0.34715309998265437
11166.NATL.24711.phorse	2.631685081782916
11166.AR.M66.flyingsquirrel	6.116940080372348
11166.FD.0451.blackbuck	8.031608502661513
11166.NATL.25066.owl	7.152027766436974
11166.NZ.16972.B2.takahe	3.440021731889192
11166.ATL.24090.a.cassowary	2.4548169232521775
11166.FD.0572.armadillo	3.9176664777312107
11166.AS.202.sparrow	0.6743567635883192
11166.NZ.17009.A.kaka	2.79203397221417
11166.AR.M60.flyingsquirrel	5.533410097469805
11166.NZ.16848.B1.CampbellIslandflightlessteal	6.00733274039744
11166.EN.10.2.lice	3.1335530410351913
11166.lamprey.24155.lamprey	4.335261053969886
11166.ATL.24488.tortoise	7.297335926341936
11166.ATL.24071.dog	3.2042859323182418
11166.ATL.24073.b.kori	2.2349086414455575
11166.AS.104.ovenbird	0.49302757017122606
11166.AR.M2.flyingsquirrel	4.300958713091847
11166.FD.0434.monkey	5.897241494722709
11166.UM.24898.finch	3.334365636715884
11166.NZ.17015.A.kaka	2.533546537886245
11166.NZ.16848.A1.CampbellIslandflightlessteal	6.576133469447071
11166.EN.2.10.flea	5.275248385007744
11166.NATL.24093.emu	2.294891189811441
11166.FD.0222.zebra	8.182306596940563
11166.NATL.24237.salamander	4.605240383876026
11166.NATL.25014.b.crane	2.0833644088343326
11166.NZ.16951.A.kea	1.8238892074363298
11166.NATL.24680.owl	4.040599941695463
11166.ATL.24086.a.cassowary	2.9618712869815336
11166.AR.M43.flyingsquirrel	1.9944439040890578
11166.NATL.25071.tortoise	4.01582691563083
11166.ATL.24497.nakedmolerat	6.089798269124049
11166.NZ.17000.B2.littlebluepenguin	3.1813535761097405
11166.NZ.16894.A.NorthIslandkaka	3.5745011275295155
11166.NATL.25041.anaconda	5.972212912278139
11166.NATL.24684.vulture	2.2938876731347735
11166.ATL.24075.b.kori	4.940617426730669
11166.NZ.16948.B2.shoveler	4.735218627963761
11166.lamprey.24373.lamprey	1.3979823761227599
11166.NZ.17010.A1.tui	1.8329679812413902
11166.ATL.24515.kingfisher	0.09127674087631475
11166.NATL.24105.owl	3.5036381257652405
11166.NATL.24271.salamander	6.721551146844792
11166.vbat.DR3.anal.vbat	5.385269235356728
11166.NZ.16967.B.Antipodesparakeet	6.243849592564732
11166.NATL.24621.nakedmolerat	2.2228727689275156
11166.NATL.24625.shrew	6.671910760155044
11166.EN.3.3.tick	4.144317306624385
11166.NATL.24351.bird	6.583475664594534
11166.AS.177.pewee	2.877123452145384
11166.NATL.24667.lizard	5.731999036399394
11166.ATL.25145.binturong	1.9039218135455656
11166.FD.0226.springbok	7.1029138557556495
11166.FD.0256.ass	7.971997400060806
11166.NZ.16954.A.NorthIslandbrownkiwi	2.9441074408496934
11166.NATL.25178.bear	1.942035938647619
11166.NATL.24591.hornbill	6.6358822408024665
11166.NZ.16977.B1.spottedshag	0.9250298069217802
11166.ATL.24594.orangutan	6.66401123388059
11166.ATL.24530.pigeon	2.5583838637378196
11166.ATL.25141.basilisk	3.6861801249565307
11166.ATL.25124.elephant	7.8424327466265185
11166.AS.149.bobolink	2.9621216386431315
11166.NATL.24755.saki	6.71572679231067
11166.NATL.24716.caracal	4.7712505094232425
11166.NZ.16846.B2.NewZealandbrownteal	6.734844493804738
11166.NATL.24659.howler	5.5120816011297284
11166.lamprey.24156.lamprey	3.66810139250383
11166.AS.201.meadowlark	1.9793925174078881
11166.NATL.25177.bear	5.953555527557507
11166.NATL.24398.duck	5.2859768978669
11166.NATL.25029.a.gecko	6.491898141382949
11166.NZ.16907.A.bellbird	2.776132697301483
11166.Amphioxus.6.lancelet	6.530909162604681
11166.vbat.DR26.colon.vbat	2.420431692605957
11166.ATL.24537.pigeon	4.585043486181229
11166.NATL.24748.lemur	5.915533979140331
11166.NATL.25068.emu	2.9003682968752638
11166.ATL.25159.frog	4.704072266667697
11166.NATL.24333.teal	6.05881526884934
11166.NATL.25075.mongoose	5.320252705749259
11166.ATL.24506.budgerigar	2.3546512974655287
11166.AR.M8.flyingsquirrel	5.675959723444281
11166.EN.8.fh25.ked	3.0743821936738494
11166.AS.094.flycatcher	3.2677021736543117
11166.NATL.24715.a.kingsnake	2.134476693434223
11166.NZ.16972.A1.takahe	3.1967792949902805
11166.AE7VG10.A.vulture	5.5517948233076835
11166.ATL.25169.anole	4.689143337126707
11166.NZ.16878.B.NorthIslandbrownkiwi	2.2878342168630637
11166.ATL.24443.starling	2.9237965244642345
11166.NZ.16972.A2.takahe	3.324735541447693
11166.NATL.24329.cardinal	6.458668314659811
11166.EN.9.9.tick	2.082893881473654
11166.NATL.24730.kiwi	5.238157448710981
11166.NATL.24694.porcupine	4.794203258321474
11166.NZ.16869.B.NorthIslandWeka	4.164577747747671
11166.ATL.24403.watersnake	3.474887280456088
11166.NATL.24669.rat	4.208644560477956
11166.NATL.24720.bear	6.476147021997785
11166.NZ.16949.A1.NewZealandbrownteal	3.6172152191003226
11166.AR.M49.flyingsquirrel	5.890847725908943
11166.NZ.16967.A.Antipodesparakeet	4.466411214543468
11166.EN.9.6.tick	2.3143341747820716
11166.NZ.17010.B2.tui	2.2972127142400915
11166.FD.0387.tamarin	3.0038376501961466
11166.FD.18860.tamarin	5.694245910498596
11166.AS.077.wren	1.774816270561339
11166.NATL.24393.owl	1.3032843902360236
11166.ATL.24542.pheasant	3.9039375197084882
11166.lamprey.24157.lamprey	2.2020510530047996
11166.FD.0303.deer	7.716106530406953
11166.NZ.17000.B1.littlebluepenguin	3.485695996904222
11166.ATL.25148.toad	5.426847739080478
11166.EN.9.3.tick	3.132300214853587
11166.Amphioxus.3.lancelet	7.038644066479439
11166.AR.M74.flyingsquirrel	6.431390859451697
11166.NATL.24354.smew	3.1380664396371696
11166.NZ.16962.B1.littlebluepenguin	2.746331431125913
11166.ATL.25158.gecko	4.612520961918006
11166.NZ.16846.B1.NewZealandbrownteal	6.659815298787965
11166.NATL.25076.b.kingsnake	4.194100730280321
11166.NZ.16840.A2.lessershorttailedbat	3.684763573069048
11166.vbat.J3.anal.bat	0.9634912830743856
11166.FD.0470.monkey	5.46749997608927
11166.ATL.24592.lemur	4.688545176285252
11166.vbat.DR14.colon.vbat	0.4007418322794769
11166.NZ.17040.B.NorthIslandkaka	3.8106046052173115
11166.AS.088.flycatcher	2.588336002874555
11166.AR.M17.flyingsquirrel	5.570255172005389
11166.ATL.24482.pigeon	5.4402582887211075
11166.NATL.24686.sloth	6.136512941498783
11166.AR.M57.flyingsquirrel	4.959498763748267
11166.EN.7.1.lice	3.5184317080499112
11166.ATL.24525.duck	2.540355226560007
11166.lamprey.35978.a.lamprey	0.9313779236480374
11166.NZ.17028.B.NewZealandshoveler	4.060502155819658
11166.NATL.24695.flamingo	6.2542232594914
11166.NATL.24253.hornbill	7.1105880531680015
11166.NATL.25079.crocodile	5.714782570428645
11166.NZ.16902.A.diamonddove	2.6140711020840026
11166.lamprey.24151.lamprey	4.945917722481579
11166.NATL.24731.crocodile	3.76508711869013
11166.EN.7.4.lice	1.6628689970560449
11166.NATL.24719.tiger	8.138966039445014
11166.FD.0495.cat	4.413254956996853
11166.NATL.24291.ibis	2.7773073320361803
11166.AR.M34.flyingsquirrel	5.082936434823622
11166.NATL.25048.kiwi	5.83831715392602
11166.AS.159.blackbird	4.035350167996386
11166.NATL.24096.cassowary	6.1935508796818
11166.NATL.24343.dove	6.155363447538148
11166.AR.M32.flyingsquirrel	4.442058261729485
11166.FD.0162.wildebeest	7.5469853940683
11166.NZ.16949.A2.NewZealandbrownteal	3.759649271870539
11166.lamprey.24392.lamprey	0.4792376897707475
11166.UM.24871.vfinch	2.3960484528312826
11166.NZ.17033.B1.emu	3.592305829744301
11166.ATL.24615.parrot	0.7208982928865115
11166.NATL.24334.kingfisher	6.5268588012977915
11166.NATL.24331.squirrel	2.3960503167261957
11166.ATL.25121.giraffe	7.324642814264635
11166.UM.24870.vfinch	2.056458819426977
11166.ATL.24548.falcon	3.99002903901854
11166.NATL.24751.fox	4.95259187916116
11166.ATL.24541.weaver	6.620962279433453
11166.NATL.24364.shrew	6.31108131353976
11166.NATL.25064.a.gecko	6.087156087717212
11166.AS.200.wren	4.48277557835231
11166.UM.24872.vfinch	1.3900786328181982
11166.ATL.24080.lizard	6.2497491684624595
11166.ATL.24507.crane	2.651426109895352
11166.AR.M51.flyingsquirrel	5.739568945516916
11166.FD.18745.elephant	3.7280493241375154
11166.ATL.24557.pigeon	3.710357242988136
11166.NATL.24663.tortoise	5.557340576349702
11166.NATL.24229.raven	2.126127430444826
11166.AR.M11.flyingsquirrel	6.139849980043982
11166.NZ.16963.A2.CampbellIslandflightlessteal	1.7156248836714958
11166.FD.0307.oryx	8.393395672710508
11166.FD.0165.kudu	7.190567395551607
11166.ATL.25152.tamarin	4.26266462078344
11166.AS.118.kingbird	1.8427967937553282
11166.ATL.24446.starling	4.148704625768843
11166.NZ.16989.A.NorthIslandkaka	2.5680513636693174
11166.ATL.24556.pigeon	5.620637634991822
11166.ATL.24060.a.pheasant	6.405142015011988
11166.UM.24877.vfinch	2.0022407679111462
11166.NZ.16963.B2.CampbellIslandflightlessteal	2.329994682138409
11166.NZ.16948.A1.shoveler	6.121586173512864
11166.FD.02290.wildebeest	7.896225929577133
11166.NATL.24675.rat	6.0474606278807075
11166.UM.24875.vfinch	1.6932054495272786
11166.lamprey.24150.lamprey	3.804028926063279
11166.vbat.DR19.colon.vbat	0.8595263470700636
11166.ATL.24486.weaver	8.057806695904501
11166.AR.M72.flyingsquirrel	6.3566384926367565
11166.UM.24874.vfinch	4.654789572484065
11166.EN.2.5.flea	5.3774945641309415
11166.UM.24869.vfinch	3.3035652318361803
11166.ATL.24487.vulture	3.4064779664725005
11166.ATL.24612.hornbill	2.651767043868649
11166.ATL.24449.redpanda	1.8250123543363097
11166.NATL.24248.squirrel	5.125899072063286
11166.UM.24998.vfinch	3.1342667389991252
11166.FD.0159.wildebeest	7.356156344668915
11166.NZ.16842.B2.lessershorttailedbat	3.799377913285544
11166.AS.215.wren	2.541425429655803
11166.UM.24984.vfinch	2.532848895317211
11166.NATL.24298.bird	4.569274810075151
11166.AS.075.sparrow	4.419077720614639
11166.NZ.16981.A.NorthIslandWeka	4.99321457571148
11166.NZ.16962.B2.littlebluepenguin	2.78890188286016
11166.AS.185.lark	0.37357881485654776
11166.ATL.25131.frog	6.179329028123732
11166.NATL.24580.degu	5.375298597337978
11166.UM.25009.finch	3.9501875929471093
11166.lamprey.24153.lamprey	0.7066349685522623
11166.ATL.24067.kangaroo	7.779654450198194
11166.ATL.24555.snake	2.884733287647818
11166.NATL.24746.shrew	4.519534708891568
11166.NZ.16908.B2.kakapo	1.6234919484600625
11166.NZ.16953.A.NorthIslandbrownkiwi	5.136453149876366
11166.NATL.24106.flamingo	4.495240391628653
11166.ATL.24048.monitor	5.542212174113135
11166.ATL.24543.chameleon	6.288860510783942
11166.ATL.24051.lion	4.176402408004462
11166.NATL.24710.bear	5.27109927216175
11166.NZ.16908.B1.kakapo	1.6270075498710055
11166.ATL.24524.vulture	1.3394556165240548
11166.NATL.24292.bird	1.0483229275440296
11166.NATL.24709.tamarin	5.877766147992883
11166.ATL.24458.python	4.915815388433894
11166.ATL.25163.frog	5.2877123047486965
11166.NATL.24657.kiwi	2.1464484627306217
11166.NATL.24096.b.cassowary	2.9569583634389778
11166.lamprey.24152.lamprey	4.86994602030559
11166.AS.090.flycatcher	3.169679744417408
11166.NATL.24753.agouti	6.15034501026202
11166.NATL.24743.tamarin	5.898272175536273
11166.NZ.16892.A.NorthIslandbrownkiwi	4.07642106833749
11166.AR.M38.flyingsquirrel	4.466433312546705
11166.FD.0292.onager	8.546038017418123
11166.lamprey.35978.b.lamprey	1.5371649318967469
11166.NATL.24732.saki	5.696519174146151
11166.NATL.25039.b.tortoise	5.3591612346373365
11166.NATL.24290.grosbeak	4.522570578561342
11166.ATL.24572.vulture	2.3235366413187086
11166.FD.0290.onager	7.876201788509324
11166.ATL.24522.birdofparadise	2.8780995762479615
11166.NATL.24384.macaw	3.2061825355768603
11166.NZ.17033.A2.emu	2.994481255648937
11166.NATL.24712.sandcat	4.5199460251865
11166.ATL.24593.lemur	5.052712667769706
11166.FD.0291.onager	8.34770261909273
11166.AS.190.killdeer	3.4679139532160193
11166.NATL.25029.b.gecko	6.892551439665501
11166.AS.101.ovenbird	0.1796164617963212
11166.ATL.24538.hornbill	3.6042247939550967
11166.NZ.16977.A2.spottedshag	0.7975996209058098
